GSSCode,diversity2011
E01003392,1.37
E01003393,1.418
E01003394,1.38
E01003395,1.371
E01003396,1.401
E01003397,1.421
E01003398,1.395
E01003399,1.281
E01003400,1.406
E01003401,1.426
E01003402,1.459
E01003403,1.424
E01003404,1.428
E01003405,1.382
E01003406,1.406
E01003407,1.35
E01003408,1.367
E01003409,1.399
E01003410,1.422
E01003411,1.465
E01003412,1.402
E01003413,1.388
E01003414,1.341
E01003415,1.438
E01003416,1.41
E01003417,1.446
E01003418,1.427
E01003419,1.136
E01003420,1.152
E01003421,0.923
E01003422,1.385
E01003423,0.917
E01003424,1.366
E01003425,1.337
E01003426,1.449
E01003427,1.246
E01003428,1.448
E01003429,1.476
E01003430,1.342
E01003431,1.316
E01003432,1.403
E01003433,1.328
E01003434,1.414
E01003435,1.479
E01003436,1.477
E01003437,1.469
E01003438,1.439
E01003439,1.457
E01003440,1.469
E01003441,1.467
E01003442,1.411
E01003443,1.468
E01003444,1.452
E01003445,1.358
E01003446,1.335
E01003447,1.305
E01003448,1.234
E01003449,1.417
E01003450,1.404
E01003451,1.449
E01003452,1.456
E01003453,1.415
E01003454,1.369
E01003455,1.425
E01003456,1.385
E01003457,1.361
E01003458,1.433
E01003459,1.378
E01003460,1.451
E01003461,1.411
E01003462,1.402
E01003463,1.478
E01003464,1.458
E01003465,1.424
E01003466,1.479
E01003467,1.475
E01003468,1.447
E01003469,1.469
E01003470,1.433
E01003471,1.449
E01003472,1.186
E01003473,1.349
E01003474,1.425
E01003476,1.336
E01003477,1.437
E01003478,1.316
E01003479,1.418
E01003480,1.31
E01003481,1.364
E01003483,1.402
E01003484,1.374
E01003485,1.393
E01003486,1.354
E01003487,1.34
E01003488,1.404
E01003489,1.386
E01003490,1.393
E01003491,1.305
E01003492,1.393
E01003494,1.518
E01003495,1.439
E01003496,1.474
E01003497,1.467
E01003498,1.346
E01003499,1.473
E01003500,1.348
E01003501,1.446
E01003502,1.315
E01003503,1.465
E01003506,1.012
E01003507,1.348
E01003508,1.309
E01003509,1.371
E01003511,1.156
E01003512,1.479
E01003513,1.452
E01003514,1.457
E01003515,1.438
E01003516,1.44
E01003517,1.441
E01003518,1.479
E01003519,1.434
E01003520,1.421
E01003521,1.467
E01003522,1.417
E01003523,1.487
E01003524,1.432
E01003525,1.47
E01003526,1.504
E01003527,1.426
E01003528,1.388
E01003529,1.434
E01003530,1.415
E01003531,1.42
E01003532,1.381
E01003533,1.396
E01003534,1.439
E01003535,1.385
E01003536,1.405
E01003537,1.36
E01003538,1.463
E01003539,1.455
E01003540,1.507
E01003541,1.423
E01003542,1.426
E01003543,1.465
E01003544,1.449
E01003545,1.411
E01003546,1.468
E01003547,1.369
E01003548,1.384
E01003549,1.376
E01003550,1.371
E01003551,1.404
E01003552,1.406
E01003553,1.403
E01003554,1.403
E01003555,1.419
E01003556,1.425
E01003557,1.389
E01003558,1.377
E01003559,1.448
E01003560,1.465
E01003561,1.316
E01003562,1.304
E01003563,1.455
E01003564,1.41
E01003565,1.468
E01003566,1.466
E01003567,1.411
E01003568,1.467
E01003569,1.449
E01003570,1.403
E01003571,1.476
E01003572,1.375
E01003573,1.443
E01003574,1.455
E01003575,1.433
E01003576,1.091
E01003577,1.141
E01003578,1.421
E01003579,1.165
E01003580,1.27
E01003581,1.064
E01003582,1.256
E01003583,0.995
E01003584,1.153
E01003585,1.107
E01003586,1.154
E01003587,1.188
E01003588,1.336
E01003589,1.456
E01003590,1.343
E01003591,1.359
E01003592,1.314
E01003593,1.436
E01003594,1.482
E01003595,1.435
E01003596,1.374
E01003597,1.434
E01003598,1.461
E01003599,1.454
E01003600,1.466
E01003601,0.972
E01003602,0.904
E01003603,0.953
E01003604,1.088
E01003605,1.011
E01003607,0.998
E01003608,1.484
E01003611,1.469
E01003615,1.49
E01003616,1.488
E01003618,1.502
E01003619,1.449
E01003621,1.464
E01003622,1.419
E01003623,1.433
E01003624,1.454
E01003625,1.457
E01003626,1.464
E01003627,1.485
E01003628,1.074
E01003629,1.073
E01003630,1.123
E01003631,1.189
E01003632,0.899
E01003633,1.053
E01003634,1.481
E01003635,1.482
E01003636,1.402
E01003637,1.276
E01003638,1.452
E01003639,1.479
E01003640,1.483
E01003641,1.492
E01003642,1.494
E01003643,1.471
E01003644,1.489
E01003645,1.451
E01003646,0.944
E01003647,1.042
E01003648,1.132
E01003649,1.127
E01003650,1.137
E01003651,1.136
E01003652,0.934
E01003653,0.957
E01003654,1.167
E01003655,1.336
E01003656,1.352
E01003657,1.05
E01003658,1.438
E01003659,1.384
E01003660,1.445
E01003661,1.459
E01003662,1.448
E01003663,1.489
E01003664,1.414
E01003665,1.322
E01003666,1.345
E01003668,1.281
E01003669,1.382
E01003670,1.374
E01003671,1.451
E01003672,1.048
E01003673,0.689
E01003674,0.837
E01003675,1.087
E01003676,1.121
E01003677,1.274
E01003678,1.349
E01003679,1.374
E01003680,1.301
E01003681,1.147
E01003682,1.285
E01003683,1.315
E01003684,1.066
E01003685,1.179
E01003686,1.097
E01003688,0.895
E01003689,1.042
E01003690,1.279
E01003691,0.755
E01003692,0.79
E01003693,0.915
E01003694,1.09
E01003695,1.136
E01003696,0.923
E01003697,1.133
E01003698,1.075
E01003699,1.034
E01003700,1.35
E01003701,1.276
E01003702,1.189
E01003703,0.874
E01003704,1.058
E01003705,0.793
E01003706,1.256
E01003707,1.207
E01003708,0.98
E01003709,0.933
E01003710,1.411
E01003711,1.476
E01003712,1.441
E01003713,1.498
E01003714,1.464
E01003715,1.486
E01003716,1.464
E01003718,1.467
E01003719,1.467
E01003720,1.439
E01003721,1.342
E01003722,1.275
E01003723,1.183
E01003724,1.315
E01003725,1.35
E01003726,1.429
E01003727,1.459
E01003729,1.497
E01003730,1.464
E01003731,1.489
E01003732,1.497
E01003733,1.468
E01003734,1.487
E01003735,1.453
E01003736,1.455
E01003737,1.491
E01003738,1.489
E01003739,1.489
E01003740,1.431
E01003741,1.464
E01003742,1.457
E01003743,1.48
E01003744,1.44
E01003745,1.472
E01003746,1.485
E01003747,1.475
E01003748,1.476
E01003749,1.478
E01003750,1.14
E01003751,1.17
E01003752,1.185
E01003753,1.357
E01003754,1.265
E01003755,1.216
E01003756,1.277
E01003757,1.452
E01003759,1.317
E01003760,1.018
E01003761,1.061
E01003762,1.111
E01003763,1.068
E01003764,1.16
E01003765,1.134
E01003766,1.485
E01003767,1.474
E01003768,1.442
E01003769,1.473
E01003770,1.489
E01003771,1.48
E01003772,1.493
E01003773,1.49
E01003774,1.51
E01003775,1.501
E01003776,1.466
E01003777,1.412
E01003778,1.491
E01003779,1.509
E01003780,1.497
E01003781,1.476
E01003782,1.506
E01003783,1.441
E01003784,1.5
E01003785,1.491
E01003786,1.287
E01003787,1.42
E01003788,1.427
E01003789,1.307
E01003790,1.51
E01003791,1.125
E01003792,1.119
E01003793,1.095
E01003794,1.196
E01003795,1.137
E01003796,1.081
E01003797,1.174
E01003798,1.21
E01003799,1.115
E01003800,1.092
E01003801,1.24
E01003802,1.113
E01003803,1.202
E01003804,1.117
E01003805,1.234
E01003806,1.325
E01003807,1.38
E01003808,1.451
E01003809,1.359
E01003810,1.205
E01003811,1.426
E01003812,1.287
E01003813,1.392
E01003814,1.339
E01003815,1.402
E01003816,1.149
E01003817,1.279
E01003818,1.345
E01003819,1.109
E01003820,1.245
E01003821,1.451
E01003822,1.354
E01003823,1.417
E01003824,1.478
E01003825,1.473
E01003826,1.483
E01003827,1.408
E01003828,1.341
E01003829,1.467
E01003830,1.355
E01003831,1.466
E01003832,1.482
E01003833,1.452
E01003834,1.472
E01003835,1.494
E01003836,1.389
E01003837,1.438
E01003838,1.497
E01003839,1.512
E01003840,1.49
E01003841,1.447
E01003842,1.5
E01003843,1.511
E01003844,1.493
E01003845,1.491
E01003846,1.499
E01003847,1.328
E01003848,1.326
E01003849,1.38
E01003851,1.445
E01003852,1.305
E01003853,1.13
E01003854,1.153
E01003855,1.164
E01003856,1.137
E01003857,1.49
E01003858,1.541
E01003859,1.513
E01003860,1.471
E01003861,1.476
E01003862,1.48
E01003863,1.506
E01003864,1.461
E01003865,1.357
E01003866,1.414
E01003867,1.425
E01003868,1.366
E01003869,1.402
E01003870,1.337
E01003871,1.29
E01003872,1.37
E01003873,1.335
E01003874,1.246
E01003875,1.291
E01003876,1.35
E01003877,1.366
E01003878,1.295
E01003879,1.349
E01003880,1.333
E01003881,1.347
E01003882,1.103
E01003883,1.19
E01003884,1.146
E01003885,1.426
E01003886,1.339
E01003887,0.988
E01003888,1.417
E01003889,1.47
E01003890,1.411
E01003891,1.46
E01003892,1.465
E01003893,1.488
E01003894,1.153
E01003895,1.062
E01003896,1.184
E01003897,1.119
E01003898,1.342
E01003899,1.185
E01003900,1.267
E01003901,1.205
E01003902,1.192
E01003903,1.271
E01003904,1.3
E01003905,1.229
E01003906,1.272
E01003907,1.325
E01003908,1.229
E01003909,1.247
E01003910,1.278
E01003911,1.192
E01003912,1.236
E01003913,1.182
E01003914,1.257
E01003915,1.315
E01003916,1.294
E01003917,1.295
E01003918,1.287
E01003919,1.173
E01003920,1.317
E01003921,1.304
E01003922,1.242
E01003923,1.194
E01003924,1.201
E01003925,1.35
E01003926,1.37
E01003929,1.226
E01003930,1.297
E01003932,1.335
E01003933,1.361
E01003934,1.386
E01003935,1.412
E01003936,1.474
E01003937,1.392
E01003938,1.354
E01003939,1.403
E01003940,1.448
E01003941,1.304
E01003942,1.3
E01003943,1.295
E01003945,1.345
E01003946,1.339
E01003947,1.31
E01003948,1.201
E01003949,1.405
E01003950,1.254
E01003951,1.251
E01003952,1.301
E01003953,1.241
E01003954,1.356
E01003955,1.105
E01003956,1.271
E01003957,1.183
E01003958,1.177
E01003960,1.328
E01003961,1.458
E01003963,1.272
E01003966,1.299
E01003969,1.418
E01003971,1.279
E01003972,1.293
E01003973,1.309
E01003975,1.336
E01003976,1.312
E01003977,1.345
E01003979,1.314
E01003980,1.243
E01003981,1.004
E01003983,1.023
E01003984,0.921
E01003986,1.064
E01003987,1.052
E01003988,1.23
E01003989,1.064
E01003990,1.315
E01003991,1.286
E01003992,1.261
E01003993,1.283
E01003994,1.236
E01003995,1.288
E01003997,1.364
E01003998,1.368
E01003999,1.22
E01004000,1.435
E01004001,1.515
E01004002,1.186
E01004003,1.444
E01004004,1.24
E01004005,1.211
E01004006,1.255
E01004007,1.275
E01004008,1.335
E01004010,1.314
E01004011,1.438
E01004012,1.315
E01004013,1.313
E01004014,1.351
E01004015,1.156
E01004016,1.342
E01004017,1.267
E01004018,1.14
E01004019,1.204
E01004020,1.101
E01004021,1.272
E01004023,1.324
E01004024,1.162
E01004028,1.323
E01004029,1.252
E01004030,1.336
E01004031,1.343
E01004032,1.273
E01004033,1.243
E01004034,1.199
E01004035,1.307
E01004036,1.209
E01004037,1.169
E01004038,1.381
E01004039,1.255
E01004040,1.238
E01004041,1.29
E01004042,0.631
E01004043,0.734
E01004044,0.645
E01004045,0.947
E01004046,0.958
E01004047,1.056
E01004048,1.123
E01004049,0.846
E01004050,0.639
E01004051,0.571
E01004052,0.696
E01004053,0.662
E01004054,0.586
E01004055,0.621
E01004056,0.492
E01004057,0.777
E01004058,0.576
E01004059,0.696
E01004060,0.921
E01004061,0.795
E01004062,0.985
E01004063,1.09
E01004064,0.967
E01004065,0.91
E01004066,0.903
E01004067,0.764
E01004068,0.822
E01004069,0.696
E01004070,0.713
E01004071,0.826
E01004072,0.699
E01004073,0.678
E01004074,1.045
E01004075,0.949
E01004076,1.011
E01004077,1.011
E01004078,0.912
E01004079,0.84
E01004080,0.559
E01004081,0.777
E01004082,0.741
E01004083,0.786
E01004084,0.884
E01004085,1.361
E01004086,1.365
E01004087,0.948
E01004088,1.268
E01004089,0.982
E01004090,1.075
E01004091,0.763
E01004092,0.854
E01004093,0.879
E01004094,0.731
E01004095,0.625
E01004096,0.821
E01004097,0.81
E01004098,0.769
E01004099,0.98
E01004100,0.803
E01004101,0.785
E01004102,0.472
E01004103,0.816
E01004104,0.806
E01004105,0.929
E01004106,1.098
E01004107,0.937
E01004108,0.935
E01004109,1.002
E01004110,0.599
E01004111,1.082
E01004112,0.623
E01004114,0.832
E01004115,0.771
E01004116,0.853
E01004117,0.726
E01004118,0.828
E01004119,0.765
E01004120,0.987
E01004121,0.77
E01004122,0.66
E01004123,0.922
E01004124,0.899
E01004125,0.702
E01004126,0.727
E01004127,0.724
E01004128,0.603
E01004129,0.692
E01004130,0.702
E01004131,0.708
E01004132,0.517
E01004133,0.882
E01004134,0.514
E01004135,0.651
E01004136,0.562
E01004137,0.804
E01004138,0.616
E01004139,0.692
E01004140,0.645
E01004141,0.698
E01004143,0.805
E01004144,0.617
E01004145,0.856
E01004146,1.039
E01004147,0.824
E01004148,1.075
E01004149,1.105
E01004150,0.919
E01004151,1.034
E01004152,0.976
E01004153,1.248
E01004154,1.163
E01004155,1.056
E01004156,0.895
E01004157,1.46
E01004158,1.335
E01004159,1.351
E01004160,1.377
E01004161,1.413
E01004162,1.472
E01004163,1.43
E01004164,1.406
E01004165,1.466
E01004166,1.385
E01004167,1.465
E01004168,1.409
E01004169,1.442
E01004170,1.403
E01004171,1.428
E01004172,1.415
E01004173,1.273
E01004174,1.299
E01004175,1.441
E01004176,1.464
E01004177,1.442
E01004178,1.353
E01004179,1.434
E01004180,1.285
E01004181,1.463
E01004182,1.468
E01004183,1.455
E01004184,1.478
E01004185,1.382
E01004186,1.525
E01004187,1.503
E01004189,1.295
E01004190,1.362
E01004191,1.415
E01004192,1.252
E01004193,1.237
E01004194,1.396
E01004195,1.237
E01004196,1.201
E01004198,1.3
E01004199,1.246
E01004200,1.309
E01004201,1.186
E01004202,1.196
E01004203,1.211
E01004204,1.424
E01004205,1.451
E01004206,1.468
E01004207,1.494
E01004208,1.5
E01004209,1.428
E01004211,1.419
E01004212,1.467
E01004214,1.411
E01004216,1.4
E01004217,1.436
E01004218,1.436
E01004219,1.43
E01004221,1.45
E01004222,1.423
E01004223,1.372
E01004226,1.411
E01004228,1.42
E01004229,1.404
E01004230,1.455
E01004231,1.37
E01004232,1.447
E01004233,1.436
E01004234,1.374
E01004235,1.442
E01004236,1.383
E01004237,1.401
E01004239,1.432
E01004240,1.437
E01004241,1.409
E01004243,1.476
E01004244,1.389
E01004245,1.456
E01004247,1.279
E01004248,1.452
E01004249,1.422
E01004251,1.406
E01004255,1.327
E01004256,1.414
E01004257,1.419
E01004258,1.402
E01004259,1.406
E01004260,1.352
E01004263,1.394
E01004264,1.462
E01004266,1.316
E01004267,1.42
E01004268,1.413
E01004270,1.343
E01004271,1.23
E01004272,1.313
E01004274,1.15
E01004275,1.135
E01004276,1.404
E01004277,1.387
E01004280,1.167
E01004281,1.372
E01004283,1.346
E01004286,1.359
E01004287,1.427
E01004288,1.392
E01004289,1.395
E01004290,1.292
E01004291,1.462
E01004292,1.331
E01004293,1.413
E01004295,1.371
E01004296,1.412
E01004297,1.464
E01004298,1.433
E01004300,1.489
E01004301,1.51
E01004302,1.409
E01004303,1.474
E01004304,1.26
E01004305,1.072
E01004306,1.447
E01004307,1.358
E01004308,1.347
E01004309,1.487
E01004310,1.392
E01004311,1.486
E01004312,1.213
E01004313,1.19
E01004315,1.307
E01004316,1.231
E01004319,1.22
E01004321,1.209
E01004322,1.279
E01004323,1.302
E01004324,1.162
E01004326,1.264
E01004327,1.445
E01004328,1.364
E01004329,1.445
E01004330,1.353
E01004331,1.433
E01004332,1.294
E01004333,1.441
E01004334,1.419
E01004335,1.394
E01004336,1.053
E01004337,1.106
E01004338,1.251
E01004339,1.046
E01004340,1.029
E01004341,1.073
E01004342,0.869
E01004343,1.25
E01004344,1.143
E01004345,0.999
E01004346,1
E01004347,1.196
E01004348,1.116
E01004349,1.208
E01004350,1.245
E01004351,1.175
E01004352,1.219
E01004353,1.309
E01004354,1.169
E01004355,1.145
E01004356,1.269
E01004357,1.277
E01004358,0.824
E01004359,1.132
E01004360,1.139
E01004361,0.964
E01004362,1.044
E01004363,1.186
E01004364,0.889
E01004365,0.834
E01004366,0.818
E01004367,0.844
E01004368,0.811
E01004369,0.716
E01004370,1.039
E01004371,0.807
E01004372,0.945
E01004373,0.862
E01004374,1.028
E01004375,1.045
E01004376,0.982
E01004377,1.065
E01004378,0.988
E01004379,0.844
E01004380,1.086
E01004381,1.03
E01004382,0.828
E01004383,0.728
E01004384,1.059
E01004385,0.785
E01004386,0.763
E01004387,1.052
E01004388,0.921
E01004389,1.331
E01004390,1.145
E01004391,1.096
E01004392,1.097
E01004393,1.096
E01004394,1.214
E01004395,1.231
E01004396,1.097
E01004397,1.032
E01004398,0.898
E01004399,0.954
E01004400,1.159
E01004401,1.03
E01004402,1.142
E01004403,1.11
E01004404,1.061
E01004405,1.077
E01004406,1.35
E01004407,1.172
E01004408,1.213
E01004409,1.034
E01004410,1.149
E01004411,1.117
E01004412,1.1
E01004413,0.978
E01004414,1.2
E01004415,1.023
E01004416,1.201
E01004417,1.12
E01004418,1.198
E01004419,1.314
E01004420,0.965
E01004421,1.128
E01004422,1.227
E01004423,0.969
E01004424,1.126
E01004425,1.019
E01004426,1.109
E01004427,0.988
E01004428,1.231
E01004429,0.92
E01004430,0.751
E01004432,1.004
E01004434,0.944
E01004435,1.197
E01004436,0.832
E01004437,1.135
E01004438,1.057
E01004439,1.153
E01004440,1.185
E01004441,0.981
E01004442,1.045
E01004443,0.911
E01004444,0.946
E01004445,1.097
E01004446,1.191
E01004447,1.054
E01004448,0.962
E01004449,1.122
E01004450,1.093
E01004451,1.173
E01004452,1.17
E01004453,1.294
E01004454,1.213
E01004455,0.981
E01004456,1.194
E01004457,1.2
E01004458,0.924
E01004459,0.994
E01004460,1.05
E01004462,1.083
E01004463,0.883
E01004464,1.174
E01004465,1.068
E01004466,1.428
E01004467,1.379
E01004468,1.31
E01004469,1.321
E01004470,1.389
E01004471,1.383
E01004472,1.351
E01004473,1.388
E01004474,1.196
E01004475,1.307
E01004476,1.373
E01004477,1.349
E01004478,1.254
E01004479,1.36
E01004480,1.369
E01004481,1.409
E01004482,1.417
E01004483,1.314
E01004484,1.265
E01004485,1.322
E01004486,1.352
E01004487,1.335
E01004488,1.435
E01004489,1.396
E01004490,1.41
E01004491,1.166
E01004492,1.413
E01004493,1.152
E01004494,1.386
E01004495,1.378
E01004496,1.399
E01004497,1.227
E01004498,1.395
E01004499,1.193
E01004500,1.329
E01004501,1.273
E01004502,1.471
E01004503,1.35
E01004504,1.381
E01004505,1.371
E01004506,1.361
E01004507,1.37
E01004508,1.384
E01004510,1.394
E01004511,1.313
E01004512,1.386
E01004513,1.382
E01004514,1.38
E01004515,1.42
E01004516,1.393
E01004517,1.346
E01004518,1.392
E01004519,1.411
E01004520,1.266
E01004521,1.34
E01004522,1.32
E01004523,1.349
E01004524,1.312
E01004525,1.355
E01004526,1.396
E01004527,1.351
E01004528,1.335
E01004529,1.384
E01004530,1.206
E01004531,1.3
E01004532,1.426
E01004533,1.379
E01004534,1.383
E01004535,1.361
E01004536,1.308
E01004537,1.228
E01004538,1.254
E01004539,1.353
E01004540,1.252
E01004541,1.203
E01004542,1.289
E01004543,1.42
E01004544,1.296
E01004545,1.314
E01004546,1.346
E01004547,1.206
E01004548,1.308
E01004549,1.354
E01004550,1.286
E01004551,1.37
E01004552,1.374
E01004553,1.125
E01004554,1.194
E01004555,1.105
E01004556,1.33
E01004557,1.213
E01004558,1.331
E01004559,1.128
E01004560,1.314
E01004563,1.338
E01004564,1.208
E01004565,1.199
E01004566,1.393
E01004567,1.259
E01004568,1.335
E01004569,1.325
E01004570,1.261
E01004571,1.268
E01004572,1.334
E01004573,1.28
E01004574,1.356
E01004575,1.374
E01004576,1.394
E01004577,1.107
E01004579,1.37
E01004580,1.338
E01004581,1.331
E01004582,1.482
E01004583,1.166
E01004584,1.228
E01004585,1.378
E01004586,1.287
E01004587,1.217
E01004588,1.324
E01004589,1.383
E01004590,1.51
E01004591,1.498
E01004592,1.477
E01004593,1.465
E01004594,1.495
E01004595,1.519
E01004596,1.531
E01004597,1.517
E01004598,1.479
E01004599,1.455
E01004601,1.507
E01004602,1.461
E01004604,1.527
E01004605,1.52
E01004606,1.509
E01004607,1.527
E01004608,1.389
E01004609,1.524
E01004610,1.525
E01004611,1.433
E01004612,1.432
E01004613,1.495
E01004614,1.17
E01004615,1.012
E01004616,0.902
E01004617,0.718
E01004618,0.731
E01004619,0.894
E01004620,1.221
E01004621,1.221
E01004622,1.258
E01004623,1.011
E01004624,1.023
E01004625,1.096
E01004626,1.109
E01004627,1.417
E01004628,1.445
E01004629,1.468
E01004630,1.399
E01004631,1.49
E01004632,1.433
E01004633,1.466
E01004634,1.508
E01004635,1.491
E01004636,1.486
E01004637,1.484
E01004638,1.5
E01004639,1.489
E01004640,1.478
E01004641,1.451
E01004642,1.422
E01004643,1.449
E01004644,1.192
E01004645,1.163
E01004646,1.252
E01004647,1.474
E01004648,1.22
E01004649,1.341
E01004650,1.274
E01004651,0.951
E01004652,0.932
E01004653,1.093
E01004654,1.096
E01004656,1.132
E01004657,1.437
E01004658,1.478
E01004659,1.519
E01004660,1.494
E01004661,1.446
E01004662,1.437
E01004663,1.475
E01004665,1.499
E01004668,1.489
E01004669,1.491
E01004670,1.476
E01004674,1.508
E01004675,1.473
E01004676,1.519
E01004677,1.486
E01004678,1.496
E01004679,1.546
E01004680,1.434
E01004681,1.435
E01004682,1.469
E01004683,1.478
E01004684,1.387
E01004686,1.251
E01004687,1.193
E01004690,1.29
E01004691,1.222
E01004692,1.348
E01004693,1.394
E01004694,1.449
E01004695,1.449
E01004696,1.427
E01004697,1.503
E01004698,1.502
E01004699,1.504
E01004700,1.519
E01004701,1.474
E01004702,1.537
E01004703,1.502
E01004705,1.485
E01004706,1.486
E01004707,1.497
E01004708,1.513
E01004709,1.513
E01004710,1.464
E01004711,1.477
E01004712,1.456
E01004713,1.483
E01004714,1.499
E01004715,1.405
E01004716,1.456
E01004717,1.383
E01004718,1.523
E01004719,1.459
E01004720,1.497
E01004721,1.443
E01004722,1.506
E01004723,1.511
E01004724,1.257
E01004725,1.293
E01004726,1.299
E01004727,1.447
E01004728,1.404
E01004729,1.487
E01004730,1.439
E01004731,1.495
E01004732,1.474
E01004733,1.519
E01004734,1.499
E01004735,1.499
E01004736,1.471
E01004737,1.35
E01004740,1.518
E01004741,1.467
E01004742,1.366
E01004743,1.517
E01004744,1.414
E01004746,1.527
E01004747,1.5
E01004748,1.502
E01004749,1.008
E01004750,1.088
E01004751,1.203
E01004752,1.222
E01004753,1.178
E01004754,0.597
E01004755,0.933
E01004756,0.782
E01004757,1.144
E01004760,1.301
E01004761,1.347
E01004762,1.331
E01004763,1.196
E01004765,1.215
E01021819,1.071
E01021820,1.173
E01021821,1.189
E01021822,1.168
E01021823,0.916
E01021824,1.46
E01021825,1.294
E01021826,1.12
E01021827,1.261
E01021828,1.469
E01021829,1.005
E01021830,1.07
E01021831,0.897
E01021832,1.096
E01021833,1.049
E01021834,1.151
E01021835,0.964
E01021836,1.081
E01021837,1.16
E01021838,1.128
E01021839,1.042
E01021840,1.087
E01021841,1.047
E01021842,1.154
E01021843,1.107
E01021844,0.863
E01021845,0.969
E01021846,1.368
E01021847,0.903
E01021848,1.314
E01021849,1.334
E01021850,1.446
E01021851,1.366
E01021852,1.448
E01021853,1.447
E01021854,1.477
E01021855,1.456
E01021856,1.321
E01021858,1.465
E01021859,1.439
E01021860,1.44
E01021861,1.445
E01021862,1.51
E01021863,1.394
E01021864,1.4
E01021865,1.472
E01021866,1.333
E01021867,1.449
E01021868,0.936
E01021869,1.457
E01021870,1.408
E01021871,1.459
E01032512,1.436
E01032513,1.478
E01032562,1.279
E01032563,1.448
E01032564,0.896
E01032565,0.852
E01032566,1.054
E01032567,0.958
E01032568,1.042
E01032569,1.315
E01032570,1.206
E01032572,1.256
E01032573,1.16
E01032574,1.276
E01032575,0.892
E01032577,0.904
E01032579,0.831
E01032580,0.776
E01032581,0.73
E01032582,0.876
E01032583,0.852
E01032584,0.793
E01032623,1.118
E01032637,1.478
E01032638,1.474
E01032639,1.136
E01032640,1.082
E01032646,0.878
E01032719,1.484
E01032739,1.357
E01032740,1.332
E01032741,1.457
E01032742,1.374
E01032743,1.265
E01032744,1.309
E01032764,1.497
E01032765,1.317
E01032767,1.297
E01032768,1.041
E01032769,1.108
E01032770,1.256
E01032771,1.159
E01032772,1.194
E01032774,1.151
E01032775,1.423
E01032776,0.99
E01032777,0.902
E01032779,0.94
E01032780,0.942
E01032781,0.755
E01032782,1.2
E01032783,1.269
E01032784,1.119
E01032785,1.141
E01032786,0.984
E01032787,1.019
E01032788,0.94
E01032789,1.099
E01032790,0.934
E01032803,0.783
E01032834,1.48
E01033000,1.275
E01033030,0.854
E01033081,0.517
E01033082,0.932
E01033083,0.625
E01033084,0.683
E01033086,0.954
E01033098,0.914
E01033099,1.438
E01033100,1.425
E01033132,1.431
E01033133,1.486
E01033135,1.483
E01033146,1.476
E01033148,1.484
E01033150,1.476
E01033151,1.357
E01033208,0.727
E01033320,1.048
E01033322,0.972
E01033324,1.317
E01033325,0.925
E01033327,0.978
E01033341,0.538
E01033455,1.072
E01033456,0.886
E01033457,1.303
E01033463,1.175
E01033485,1.471
E01033486,1.318
E01033487,1.104
E01033488,1.492
E01033489,1.234
E01033490,1.251
E01033491,1.279
E01033493,1.273
E01033494,0.763
E01033569,0.995
E01033570,0.882
E01033571,1.103
E01033579,1.142
E01033580,1.401
E01033581,1.089
E01033582,1.377
E01033584,1.324
E01033586,1.347
E01033587,1.321
E01033589,1.424
E01033590,1.268
E01033591,1.391
E01033592,1.478
E01033593,1.117
E01033594,1.23
E01033597,1.418
E01033598,1.199
E01033599,1.472
E01033601,1.382
E01033602,1.438
E01033603,1.473
E01033604,1.317
E01033605,1.339
E01033699,1.524
E01033700,1.396
E01033702,1.303
E01033703,1.318
E01033704,1.48
E01033705,1.546
E01033706,1.578
E01033708,1.55
E01033709,1.5
E01033710,1.454
E01033711,1.531
E01033712,1.558
E01033713,1.284
E01033727,1.389
E01033728,1.401
E01033729,1.321
E01033732,1.518
E01033734,1.47
E01033735,0.976
E01033736,1.358
E01033737,1.232
E01033738,1.045
E01033739,1.309
E01033740,1.438
E01033741,1.234
E01033742,1.345
E01033743,1.415
E01033744,1.527
E01033745,1.311
E01033746,1.382
E01033784,1.321
E01033785,1.313
E01033786,1.322
E01033787,1.554
E01033788,1.327
E01033789,1.177
E01033790,1.214
E01033791,1.245
E01033792,1.412
E01033862,1.459
E01033863,1.537
E01033864,1.483
E01033865,1.284
E01033866,1.091
E01033867,1.312
E01033868,1.407
E01033869,1.183
E01033870,1.049
E01033871,1.525
E01033872,1.461
E01033873,1.501
E01033874,1.553
E01033875,1.576
E01033876,1.534
E01033877,1.362
E01033878,1.535
E01033879,1.429
E01033880,1.443
E01033881,1.444
E01033882,1.491
E01033883,1.376
E01033884,1.2
E01033885,1.408
E01033911,1.227
E01033912,1.327
E01033913,1.224
E01033914,1.121
E01033915,1.207
E01033916,1.035
E01033917,0.871
E01033918,1.363
E01033919,1.221
E01033920,0.899
E01033921,1.479
E01033922,1.262
E01033923,1.188
E01033924,1.408
E01033925,1.288
E01033926,1.041
E01033927,1.214
E01033928,1.328
E01033929,0.963
E01033930,1.21
E01033931,1.133
E01033932,1.559
E01033933,1.572
E01033934,1.456
E01033935,1.563
E01033936,1.485
E01033937,1.358
E01033938,1.365
E01033939,1.284
E01033940,1.36
E01033941,1.582
E01033942,1.565
E01033943,1.195
E01033944,1.029
E01033945,1.42
E01033946,1.429
E01034026,1.025
E01034027,1.364
E01034028,1.022
E01034029,1.431
E01034030,0.34
E01034031,1.119
E01034032,1.086
E01034033,1.52
E01034034,1.458
