GSSCode,diversity2011
E01003072,0.777
E01003073,1.138
E01003076,1.237
E01003077,1.188
E01003078,0.915
E01003019,0.955
E01003053,0.905
E01003054,0.739
E01003056,1.008
E01003058,0.974
E01003020,1.08
E01003050,1.069
E01003052,1.173
E01003055,1.053
E01003176,1.204
E01003029,0.831
E01003032,1.068
E01003041,1.158
E01003057,1.135
E01003043,1.053
E01003044,1.012
E01003051,1.237
E01003071,0.959
E01003074,1.04
E01003026,0.649
E01003027,0.496
E01003028,0.769
E01003030,0.653
E01003033,0.855
E01003018,0.91
E01003171,1.084
E01003173,1.093
E01003177,1.122
E01003178,0.959
E01003021,1.122
E01003022,1.044
E01003023,1.105
E01003024,1.23
E01003025,1.198
E01003136,1.076
E01003137,1.304
E01003159,1.188
E01003160,1.237
E01003162,1.23
E01003031,1.048
E01003156,0.861
E01003157,0.889
E01003158,0.519
E01003161,1.039
E01003163,1.096
E01003132,1.171
E01003172,1.191
E01003174,1.173
E01003175,1.195
E01003179,1.224
E01003164,1.17
E01003165,1.075
E01003168,1.064
E01003169,1.105
E01003170,0.794
E01003130,1.107
E01003131,0.907
E01003135,1.091
E01003138,0.698
E01003151,1.276
E01003079,1.221
E01003080,1.083
E01003133,1.021
E01003134,1.084
E01003152,1.161
E01003064,0.921
E01003066,1.147
E01003081,1.19
E01003166,1.135
E01003167,0.82
E01003116,1.096
E01003117,1.131
E01003118,1.031
E01003153,1.015
E01003155,1.138
E01003083,1.105
E01003084,1.074
E01003085,1.107
E01003149,1.144
E01003154,1.176
E01003065,1.174
E01003068,1.173
E01003082,1.183
E01003086,1.162
E01003087,1.219
E01003113,1.148
E01003114,1.111
E01003119,1.047
E01003120,1.119
E01003148,1.058
E01003150,1.164
E01003062,1.01
E01003063,1.176
E01003067,0.999
E01003069,1.059
E01003070,1.211
E01003115,1.151
E01003141,1.251
E01003144,1.089
E01003145,1.174
E01003147,1.242
E01003139,1.293
E01003140,1.313
E01003142,1.372
E01003143,1.281
E01003146,1.229
E01003013,1.118
E01003014,1.005
E01003016,1.238
E01003017,0.994
E01032582,1.177
E01003244,1.239
E01003245,1.323
E01003247,1.156
E01003249,1.262
E01003250,1.244
E01003246,1.293
E01003248,1.313
E01003251,1.345
E01003252,1.323
E01003253,1.242
E01003297,1.237
E01003299,1.253
E01003301,1.301
E01003302,1.268
E01003305,1.191
E01003207,1.246
E01003209,1.274
E01003210,1.039
E01003212,1.132
E01003215,1.25
E01003338,1.296
E01003339,1.239
E01003340,1.007
E01003341,0.993
E01003343,1.136
E01003199,0.824
E01003201,1.1
E01003204,1.033
E01003205,1.28
E01003206,0.928
E01003211,1.004
E01003213,1.021
E01003214,1.16
E01033324,1.128
E01033325,0.976
E01003198,0.801
E01003200,0.615
E01003202,0.606
E01003203,1.073
E01003336,1.202
E01003337,1.193
E01003342,1.215
E01003344,1.235
E01003345,1.233
E01003273,1.346
E01003277,1.047
E01003278,1.259
E01003279,1.048
E01003288,1.274
E01003290,1.232
E01003291,1.268
E01003296,1.269
E01033327,1.258
E01033341,1.397
E01003282,1.218
E01003283,0.689
E01003284,1.047
E01003286,1.082
E01003272,1.109
E01003274,1.186
E01003275,1.272
E01003276,1.231
E01003225,1.061
E01003231,1.21
E01003232,1.205
E01003233,1.147
E01003280,1.21
E01003281,1.005
E01003285,0.996
E01003287,0.826
E01003292,1.191
E01003293,1.217
E01003295,1.207
E01033320,1.241
E01033322,1.191
E01003319,1.372
E01003320,1.227
E01003323,1.252
E01003325,1.305
E01003226,1.03
E01003227,0.993
E01003228,0.907
E01003229,1.157
E01003230,1.146
E01003317,1.252
E01003318,1.267
E01003321,1.203
E01003322,1.264
E01003324,1.216
E01003254,0.858
E01003255,1.049
E01003260,1.148
E01003261,0.997
E01003262,1.07
E01003217,1.291
E01003218,1.214
E01003220,1.259
E01003222,1.186
E01003224,1.247
E01003263,1.124
E01003268,1.126
E01003269,1.1
E01003270,1.11
E01003271,0.994
E01003307,1.11
E01003308,1.18
E01003314,1.102
E01003315,1.132
E01003316,1.064
E01003216,1.284
E01003219,1.267
E01003221,1.277
E01003223,1.265
E01003346,1.155
E01003349,1.128
E01003351,1.091
E01003354,1.228
E01003309,1.161
E01003310,1.159
E01003311,1.094
E01003312,1.115
E01003313,1.208
E01003256,1.162
E01003257,1.031
E01003258,1.242
E01003259,1.005
E01003193,1.043
E01003194,1.211
E01003195,1.177
E01003196,1.21
E01003197,1.187
E01003347,1.299
E01003348,1.211
E01003350,1.269
E01003352,1.213
E01003353,1.22
E01003264,1.082
E01003265,1.121
E01003266,1.058
E01003267,1.036
E01003329,1.079
E01003330,1.14
E01003331,1.139
E01003332,1.133
E01003334,1.155
E01003189,1.171
E01003190,1.296
E01003191,1.148
E01003192,1.127
E01003326,1.079
E01003327,1.097
E01003328,1.086
E01003333,1.128
E01003335,1.178
E01003236,1.158
E01003237,1.1
E01003238,1.069
E01003239,1.185
E01032564,1.151
E01003235,1.077
E01003240,1.091
E01003241,1.222
E01003243,1.146
E01032565,1.162
E01003298,1.271
E01003300,1.25
E01003303,1.302
E01003304,1.337
E01032579,1.28
E01025885,0.084
E01025886,0.074
E01025887,0.039
E01025890,0.116
E01025891,0.038
E01025892,0.072
E01025901,0.07
E01025902,0.136
E01025903,0.131
E01025904,0.086
E01025906,0.077
E01025883,0.084
E01025884,0.091
E01025888,0.123
E01025909,0.073
E01025896,0.156
E01025897,0.168
E01025898,0.093
E01025899,0.225
E01025900,0.123
E01025905,0.154
E01025893,0.257
E01025894,0.275
E01025895,0.151
E01025907,0.165
E01025908,0.14
E01025889,0.102
E01025910,0.086
E01025911,0.054
E01025912,0.089
E01003543,1.366
E01003544,1.375
E01003546,1.305
E01003550,1.358
E01003576,1.254
E01003581,1.11
E01003582,1.271
E01003583,1.173
E01003578,1.208
E01003584,1.239
E01003586,1.08
E01003590,1.318
E01003579,0.962
E01003585,0.871
E01003587,1.186
E01003591,1.213
E01003528,1.175
E01003575,1.172
E01003577,1.374
E01003580,1.331
E01003545,1.323
E01003548,1.342
E01003549,1.341
E01003557,1.292
E01003547,1.295
E01003555,1.076
E01003561,0.818
E01003567,0.978
E01003556,1.275
E01003558,1.119
E01003570,1.026
E01003571,0.81
E01003572,0.964
E01003551,1.395
E01003553,1.366
E01003554,1.304
E01003559,1.327
E01003529,0.63
E01003530,0.709
E01003531,0.796
E01003532,0.722
E01003534,0.839
E01003533,0.882
E01003560,0.826
E01003563,0.942
E01003588,0.8
E01003589,1.02
E01003616,1.369
E01003617,1.327
E01003618,1.292
E01003619,1.342
E01003615,1.35
E01033578,1.349
E01033579,1.322
E01033583,1.34
E01033586,1.359
E01003562,0.77
E01003564,0.845
E01003565,0.745
E01003566,0.914
E01003625,1.12
E01003626,0.823
E01003627,0.863
E01003628,0.875
E01003629,0.836
E01003552,1.322
E01003596,1.253
E01003597,1.184
E01003635,1.292
E01003568,0.805
E01003569,0.768
E01003573,0.812
E01003574,1.006
E01003520,0.84
E01003521,0.877
E01003522,0.921
E01003525,0.982
E01003526,1.075
E01003488,1.357
E01003489,1.192
E01003490,1.082
E01003524,1.063
E01003631,1.423
E01003632,1.39
E01003633,1.371
E01003634,1.35
E01003636,1.389
E01003598,1.377
E01003600,1.338
E01003630,1.376
E01003637,1.288
E01003491,0.924
E01003592,1.283
E01003599,1.188
E01003606,1.311
E01003535,1.352
E01003536,1.348
E01003621,1.169
E01003622,1.157
E01003623,1.233
E01003523,1.189
E01003527,1.3
E01003537,1.276
E01003542,1.385
E01003624,1.313
E01003492,1.135
E01003493,1.18
E01003494,1.282
E01003495,1.287
E01003594,1.363
E01003595,1.359
E01003602,1.305
E01003607,1.373
E01003496,1.38
E01003498,1.314
E01003500,1.267
E01003593,1.36
E01003601,1.329
E01003603,1.325
E01003605,1.241
E01003608,1.366
E01003538,1.364
E01003539,1.375
E01003540,1.323
E01003541,1.358
E01003499,1.34
E01003501,1.327
E01003502,1.273
E01003503,1.294
E01003507,1.306
E01003508,1.315
E01003509,1.169
E01003604,1.356
E01003483,1.308
E01003484,1.284
E01003516,1.312
E01003518,1.263
E01003519,1.312
E01003480,1.259
E01003482,1.33
E01003486,1.321
E01003487,1.299
E01003497,1.227
E01003506,1.305
E01033574,1.313
E01033575,1.256
E01033576,1.336
E01033584,1.273
E01033585,1.304
E01003479,1.14
E01003481,1.193
E01003485,1.242
E01003513,1.262
E01003511,1.288
E01003512,1.228
E01003514,1.192
E01003515,1.282
E01003517,1.28
E01003609,1.299
E01003611,1.306
E01033577,1.277
E01033580,1.172
E01033581,1.229
E01033582,1.26
E01003744,0.672
E01003745,0.667
E01003746,0.608
E01003747,0.721
E01003748,0.719
E01003749,0.903
E01003750,0.737
E01003720,0.869
E01003722,0.931
E01003723,0.929
E01003726,1.058
E01003721,1.13
E01003724,0.986
E01003725,0.918
E01003727,0.776
E01003654,1.046
E01003655,0.764
E01003658,1.16
E01003660,0.666
E01003656,0.861
E01003657,0.815
E01003659,1.035
E01003698,0.856
E01003699,0.87
E01003700,1.052
E01003701,1.103
E01003702,0.895
E01003703,0.981
E01003704,1.029
E01003668,0.818
E01003669,0.736
E01003670,0.849
E01003671,0.784
E01003672,1.04
E01003673,0.85
E01003674,0.942
E01003707,1.176
E01003708,1.246
E01003709,1.124
E01003710,1.1
E01003759,0.884
E01003760,1.175
E01003761,1.347
E01003762,0.861
E01003763,1.209
E01003764,0.915
E01003765,0.88
E01003705,1.074
E01003706,1.113
E01003711,1.14
E01003712,1.214
E01003646,1.128
E01003648,0.972
E01003649,1.111
E01003651,1.047
E01003639,1.181
E01003640,1.2
E01003641,1.168
E01003642,1.198
E01003774,0.823
E01003775,1.043
E01003776,0.946
E01003777,0.799
E01003778,0.87
E01003779,0.768
E01003780,0.944
E01003647,0.978
E01003650,1.107
E01003652,1.118
E01003653,1.116
E01003638,1.078
E01003643,1.078
E01003644,1.045
E01003645,1.166
E01003789,0.856
E01003794,0.928
E01003795,0.91
E01003796,0.973
E01003661,1.198
E01003662,1.293
E01003663,1.148
E01003664,1.243
E01003665,1.264
E01003666,1.325
E01033590,1.333
E01033592,1.279
E01003751,1.088
E01003753,1.023
E01003754,1.065
E01003757,1.186
E01003769,1.138
E01003770,1.273
E01003771,1.123
E01003773,1.14
E01003752,1.05
E01003755,0.994
E01003756,1.081
E01003758,1.234
E01003766,1.034
E01003767,1.073
E01003768,1.163
E01003772,1.115
E01003781,1.109
E01003782,0.877
E01003786,1.122
E01003787,1.045
E01003790,0.995
E01003791,0.881
E01003792,0.837
E01003793,1.092
E01003783,1.13
E01003784,1.027
E01003785,1.155
E01003788,0.995
E01003683,1.017
E01003684,1.072
E01003685,0.938
E01003686,1.025
E01003688,0.922
E01003689,1.049
E01033589,1.006
E01033591,1.222
E01003737,1.055
E01003738,1.078
E01003739,1.144
E01003740,1.103
E01003741,1.084
E01003742,1.117
E01003743,1.012
E01003728,1.071
E01003729,0.924
E01003730,0.92
E01003732,1.364
E01003733,1.065
E01003731,1.159
E01003734,1.105
E01003735,1.327
E01003736,1.098
E01003713,1.112
E01003714,1.114
E01003715,1.105
E01003716,1.14
E01003718,1.157
E01003719,1.107
E01032581,1.268
E01003690,1.058
E01003691,1.1
E01003692,1.062
E01003693,1.072
E01003694,0.867
E01003695,1.127
E01003696,1.079
E01003697,0.999
E01003675,0.913
E01003676,0.903
E01003677,1.002
E01003678,1.058
E01003679,0.93
E01003680,1.01
E01003681,1.069
E01003682,0.967
E01003797,0.39
E01003798,0.468
E01003799,0.399
E01003800,0.639
E01003801,0.64
E01003802,0.721
E01003803,0.798
E01003846,0.477
E01003847,0.55
E01003849,0.457
E01003851,0.381
E01003860,0.518
E01003864,0.617
E01003852,0.53
E01003853,0.522
E01003854,0.491
E01003855,0.667
E01003856,0.516
E01003857,0.504
E01003858,0.28
E01003848,0.577
E01003861,0.621
E01003862,0.77
E01003863,0.624
E01003865,0.677
E01033570,1.025
E01033571,0.637
E01003804,0.546
E01003807,0.437
E01003808,0.415
E01003809,0.357
E01003859,0.527
E01003873,0.533
E01003874,0.487
E01003875,0.666
E01003878,0.608
E01003866,0.366
E01003868,0.376
E01003871,0.559
E01003872,0.454
E01003821,0.591
E01003876,0.49
E01003877,0.406
E01003879,0.599
E01003892,0.515
E01003893,0.375
E01003894,0.429
E01003895,0.397
E01003905,0.699
E01003906,0.653
E01003907,0.921
E01003908,0.825
E01003909,0.723
E01003867,0.747
E01003869,0.53
E01003870,0.49
E01003910,0.588
E01003805,0.393
E01003806,0.347
E01003816,0.509
E01003817,0.667
E01003840,1.08
E01003841,1.073
E01003842,0.63
E01003843,0.941
E01003844,0.65
E01003845,0.729
E01003882,0.457
E01003883,0.369
E01003896,0.431
E01003897,0.518
E01003898,0.377
E01003899,0.553
E01003900,0.708
E01003901,0.534
E01003902,0.746
E01003903,0.773
E01003904,0.61
E01003880,0.435
E01003881,0.457
E01003884,0.436
E01003885,0.437
E01003818,0.766
E01003819,0.653
E01003820,0.603
E01003811,0.294
E01003812,0.491
E01003890,0.402
E01003891,0.339
E01003810,0.381
E01003813,0.351
E01003814,0.436
E01003815,0.61
E01003828,0.417
E01003829,0.719
E01003830,0.629
E01003831,0.689
E01003832,0.684
E01003833,0.601
E01003886,0.443
E01003887,0.31
E01003888,0.58
E01003889,0.304
E01003834,0.549
E01003835,0.332
E01003836,0.501
E01003837,0.467
E01003838,0.503
E01003839,0.583
E01003822,0.476
E01003823,0.529
E01003824,0.421
E01003825,0.447
E01003826,0.531
E01003827,0.437
E01004029,1.114
E01004032,1.025
E01004053,0.905
E01004054,0.891
E01004055,0.878
E01003927,0.954
E01003929,0.986
E01003934,1.054
E01003935,1.183
E01003939,1.213
E01003976,1.156
E01004027,1.159
E01032637,0.782
E01032638,0.58
E01032640,0.773
E01032646,1.006
E01032803,1.025
E01032834,0.724
E01003975,1.214
E01003978,1.135
E01004022,1.08
E01004023,1.044
E01004028,1.112
E01003938,1.252
E01003940,1.309
E01003941,1.095
E01003942,1.367
E01003979,1.152
E01003981,1.21
E01004030,0.978
E01004031,1.216
E01004033,1.146
E01004034,1.079
E01004036,1.244
E01004056,0.962
E01004057,0.988
E01004058,0.824
E01004059,0.934
E01004060,1.192
E01003936,0.965
E01003937,1.223
E01003943,1.379
E01032720,1.404
E01003977,1.08
E01004037,1.175
E01004038,1.274
E01004042,0.937
E01004043,0.744
E01003986,1.187
E01003987,1.087
E01004024,1.063
E01004035,1.144
E01003960,1.156
E01003961,1.242
E01003994,1.249
E01032722,1.159
E01003980,1.128
E01004039,1.302
E01004040,1.214
E01004041,1.252
E01004044,1.212
E01003992,1.226
E01003995,1.113
E01003998,0.961
E01003999,1.209
E01032639,1.144
E01032719,1.324
E01003964,1.304
E01003966,1.323
E01003968,1.286
E01003971,1.237
E01003974,1.262
E01003963,1.31
E01003967,1.264
E01003970,1.211
E01003972,1.22
E01003973,1.192
E01003923,1.202
E01003969,1.223
E01003991,1.187
E01003993,1.234
E01003997,1.219
E01003983,1.189
E01003988,1.27
E01003989,1.203
E01003990,1.229
E01004007,1.177
E01003912,1.154
E01004011,1.138
E01004012,1.246
E01004013,1.272
E01004014,1.142
E01003911,1.292
E01003916,1.261
E01003917,1.184
E01003918,1.218
E01003925,1.219
E01003919,1.247
E01003920,1.197
E01003921,1.277
E01003922,1.2
E01003924,1.251
E01003926,1.226
E01004008,1.233
E01004010,1.324
E01004067,1.26
E01032805,1.272
E01003984,1.243
E01004003,1.227
E01004004,1.185
E01004005,1.219
E01004006,1.161
E01003913,1.051
E01003914,1.088
E01003915,1.207
E01004050,0.889
E01004052,0.995
E01004061,1.069
E01004062,1.218
E01004063,1.056
E01004065,0.976
E01004066,1.217
E01004000,1.198
E01004001,1.181
E01004019,1.161
E01004064,1.211
E01004068,1.172
E01004045,1.167
E01004047,1.343
E01004048,1.111
E01004049,1.313
E01004051,0.862
E01003953,0.987
E01003955,0.997
E01004015,0.903
E01004021,0.836
E01004046,1.046
E01004002,1.019
E01004016,1
E01004017,0.816
E01004020,1.16
E01003952,0.871
E01003954,0.921
E01003956,0.85
E01004071,0.926
E01004072,0.721
E01004069,0.724
E01004070,0.777
E01004073,0.705
E01004074,0.747
E01004075,0.569
E01003949,0.913
E01003950,1.135
E01003957,0.868
E01003958,0.882
E01004018,0.805
E01003945,0.98
E01003946,1.066
E01003947,1.195
E01003948,0.928
E01003951,0.91
E01003930,1.179
E01003932,1.255
E01003933,1.187
E01032583,1.049
E01032584,1.21
E01004125,0.768
E01004183,0.841
E01004184,0.844
E01004185,0.979
E01004189,0.87
E01004123,1.025
E01004124,0.812
E01004126,0.767
E01004128,0.887
E01004129,0.902
E01004130,0.762
E01004131,0.697
E01004134,0.817
E01004135,0.699
E01004136,0.804
E01004164,0.476
E01004166,0.629
E01004169,0.809
E01004186,0.887
E01004188,0.868
E01004127,0.769
E01004163,0.607
E01004165,0.68
E01004167,0.871
E01004187,0.658
E01004117,0.452
E01004121,0.715
E01004192,0.716
E01004193,0.753
E01004195,0.841
E01004144,0.815
E01004145,0.781
E01004146,0.767
E01004147,0.648
E01004116,0.526
E01004122,0.602
E01004190,0.608
E01004191,0.66
E01004194,0.569
E01004196,0.727
E01004115,0.69
E01004118,0.726
E01004119,0.491
E01004132,0.578
E01004133,0.621
E01004171,0.819
E01004172,0.857
E01004173,0.665
E01004175,0.605
E01004176,0.632
E01004076,0.926
E01004077,0.81
E01004078,0.678
E01004079,0.675
E01004080,0.863
E01004081,0.783
E01004082,0.874
E01004137,0.778
E01004140,1.05
E01004141,0.84
E01004142,0.886
E01004149,0.701
E01004101,0.519
E01004103,0.713
E01004138,0.732
E01004139,0.747
E01004168,0.537
E01004143,0.703
E01004148,0.871
E01004159,0.691
E01004160,0.775
E01004161,0.669
E01004097,0.584
E01004098,0.541
E01004099,0.531
E01004100,0.548
E01004102,0.448
E01004110,0.731
E01004111,0.653
E01004112,0.541
E01004120,0.472
E01004157,0.631
E01004087,0.826
E01004170,0.723
E01004174,0.715
E01004178,0.862
E01004179,0.724
E01004152,0.869
E01004155,0.793
E01004156,0.893
E01004158,0.793
E01004162,0.9
E01004083,0.925
E01004086,0.994
E01004088,0.814
E01004089,0.949
E01004182,0.764
E01004104,0.519
E01004107,0.704
E01004177,0.768
E01004180,0.637
E01004181,0.791
E01004090,0.959
E01004096,0.857
E01004150,0.876
E01004151,0.788
E01004153,1.003
E01004091,0.526
E01004092,0.793
E01004105,0.624
E01004106,0.546
E01004154,0.645
E01004084,0.832
E01004085,0.881
E01004108,0.714
E01004109,0.664
E01004093,0.793
E01004094,0.645
E01004095,0.706
E01004114,0.742
E01032623,0.84
E01004222,1.185
E01004223,1.118
E01004224,1.145
E01004226,1.162
E01004197,1.186
E01004198,1.132
E01004199,1.062
E01004201,1.108
E01004228,0.823
E01004230,1.094
E01004232,0.891
E01004233,1.142
E01004234,0.864
E01004225,0.835
E01004229,1.136
E01004231,1.195
E01032764,1.06
E01032765,1.165
E01032784,1.023
E01004200,1.011
E01004202,1.115
E01004203,1.056
E01004204,1.144
E01004311,1.074
E01004314,0.771
E01004315,1.084
E01004318,1.293
E01004259,1.059
E01004260,1.165
E01004263,1.123
E01004266,0.982
E01004235,1.144
E01004236,1.049
E01004237,1.289
E01004238,1.158
E01004239,1.185
E01004312,1.151
E01004313,1.148
E01004316,1.059
E01004317,1.028
E01004261,1.1
E01004262,1.061
E01004264,0.939
E01032785,1.14
E01032786,1.087
E01004207,1.136
E01004209,0.994
E01004212,1.118
E01032787,1.017
E01004240,1.165
E01004241,1.156
E01004242,1.17
E01004267,1.191
E01004268,1.189
E01004205,0.916
E01004206,1.084
E01004208,1.072
E01004211,1.068
E01004269,1.157
E01004270,1.079
E01004271,1.088
E01004272,0.979
E01004273,1.027
E01004306,1.044
E01004307,0.933
E01004308,0.978
E01004309,1.091
E01004310,0.992
E01004283,1.051
E01004287,1.132
E01004289,1.136
E01004290,1.089
E01004322,1.151
E01004323,1.002
E01004324,0.93
E01004326,1.147
E01004245,1.117
E01004246,1.126
E01004248,1.199
E01004249,1.241
E01004284,1.123
E01004285,0.935
E01004286,1.051
E01004288,1.035
E01004243,1.18
E01004244,1.179
E01004247,1.157
E01004250,1.176
E01004319,0.859
E01004321,0.946
E01004325,1.029
E01032766,1.172
E01032767,0.957
E01004298,1.084
E01004300,1.107
E01004304,1.012
E01004305,1.096
E01004251,1.11
E01004254,0.938
E01004255,1.116
E01004258,0.999
E01004252,1.174
E01004253,1.194
E01004256,1.065
E01004257,1.126
E01004301,0.919
E01004302,0.929
E01004303,1.151
E01032768,0.965
E01032769,0.999
E01004292,0.856
E01004294,1.025
E01004295,0.943
E01004296,1.055
E01004291,0.784
E01004293,0.763
E01004297,0.79
E01004215,1.18
E01004219,1.157
E01004221,1.034
E01032776,1.165
E01032777,1.265
E01032778,1.218
E01032779,1.228
E01032780,0.981
E01004214,1.184
E01004216,1.002
E01004217,0.934
E01004218,1.012
E01004274,1.125
E01004275,0.922
E01004276,0.862
E01004281,0.977
E01032775,0.987
E01032783,1.114
E01004280,1.191
E01032770,1.207
E01032772,1.072
E01032773,1.189
E01032774,1.239
E01004277,0.967
E01032771,1.187
E01032781,0.992
E01032782,1.266
E01004349,0.842
E01004350,0.692
E01004351,0.6
E01004356,0.899
E01004357,0.936
E01004352,0.456
E01004353,0.465
E01004354,0.59
E01004358,0.693
E01004359,0.702
E01004384,1.038
E01004385,0.958
E01004386,0.641
E01004389,0.771
E01004390,0.804
E01004355,0.898
E01004360,0.772
E01004413,0.93
E01004415,0.976
E01004416,0.9
E01004361,0.785
E01004414,0.867
E01004417,1.047
E01004451,0.98
E01004452,0.987
E01004450,0.938
E01004453,1.193
E01004454,1.125
E01004455,1.274
E01004456,1.219
E01004379,0.868
E01004380,0.836
E01004381,0.93
E01004383,0.899
E01004387,0.625
E01004388,0.768
E01004343,1.104
E01004344,1.379
E01004382,1.246
E01004418,1.11
E01004419,1.198
E01004398,1.302
E01004399,1.319
E01004400,1.278
E01004402,1.329
E01004403,1.248
E01004345,1.352
E01004348,1.291
E01004377,1.154
E01004378,1.196
E01004342,1.357
E01004346,1.169
E01004347,1.167
E01004460,1.303
E01004462,1.303
E01004396,1.2
E01004457,1.296
E01004458,1.272
E01004459,1.37
E01004463,1.05
E01004407,1.464
E01004410,1.227
E01004464,1.365
E01004469,1.385
E01004470,1.297
E01004471,1.306
E01004391,1.177
E01004393,1.332
E01004401,1.246
E01004404,1.342
E01004461,1.305
E01004412,1.102
E01004465,1.234
E01004466,1.071
E01004467,1.345
E01004468,1.145
E01004406,1.304
E01004408,1.179
E01004409,1.178
E01004411,1.278
E01004443,1.194
E01004447,1.244
E01004392,1.277
E01004394,1.304
E01004397,1.29
E01004444,1.352
E01004446,1.3
E01004395,1.195
E01004421,1.311
E01004445,1.262
E01004448,1.302
E01004449,1.404
E01004363,1.234
E01004364,1.324
E01004366,1.292
E01004367,1.253
E01004368,1.268
E01004365,1.242
E01004405,1.305
E01004420,1.308
E01004423,1.371
E01033153,1.391
E01004362,1.144
E01004436,1.24
E01004437,1.249
E01004439,1.28
E01004442,1.207
E01004422,1.331
E01004424,1.408
E01004425,1.352
E01004426,1.33
E01004427,1.385
E01004369,1.311
E01004370,1.287
E01004372,1.249
E01004432,1.338
E01004435,1.355
E01004333,1.385
E01004334,1.378
E01004438,1.223
E01004440,1.297
E01004441,1.132
E01004371,1.275
E01004373,1.328
E01004374,1.296
E01004375,1.279
E01004376,1.274
E01004336,1.311
E01004428,1.372
E01004429,1.322
E01004430,1.313
E01004434,1.4
E01004335,1.369
E01004337,1.335
E01004338,1.261
E01004339,1.353
E01004340,1.373
E01004341,1.369
E01004327,1.342
E01004328,1.301
E01004329,1.303
E01004330,1.241
E01004331,1.342
E01004332,1.356
E01004560,0.791
E01004566,0.582
E01004582,0.873
E01004583,0.828
E01004562,1.264
E01004563,1.253
E01004564,0.804
E01004567,1.301
E01033098,1.058
E01033100,1.161
E01033132,1.249
E01004539,1.284
E01004540,0.96
E01004577,0.718
E01004584,1.201
E01004579,0.779
E01004580,0.935
E01004581,0.834
E01033099,1.11
E01033101,0.906
E01033133,1.027
E01004565,0.755
E01004590,0.87
E01004591,0.948
E01004592,0.79
E01004604,0.312
E01004605,0.623
E01004606,0.382
E01004607,0.426
E01004608,0.643
E01004535,1.31
E01004537,1.239
E01004538,1.183
E01004541,1.232
E01004534,0.627
E01004536,1.135
E01004552,0.59
E01004585,0.675
E01004588,0.635
E01004554,0.538
E01004556,0.462
E01004586,0.596
E01004587,0.631
E01004589,0.482
E01004509,0.829
E01004511,0.56
E01004602,0.552
E01004609,0.601
E01033093,0.599
E01033135,0.461
E01004506,0.72
E01004638,0.484
E01004639,0.676
E01004640,0.582
E01004641,0.779
E01004508,0.724
E01004510,0.778
E01004514,0.599
E01004515,1.003
E01004551,0.957
E01004568,1.059
E01004574,1.281
E01004575,1.008
E01004576,0.984
E01004500,0.726
E01004501,0.826
E01004503,0.759
E01004505,0.802
E01004507,0.761
E01004553,0.597
E01004557,0.578
E01004558,0.555
E01004559,0.509
E01004619,0.46
E01004572,0.946
E01004642,0.819
E01004643,1.119
E01004644,0.767
E01004645,1.087
E01004477,0.361
E01004478,0.622
E01004479,0.501
E01004550,0.835
E01004555,0.497
E01004494,0.942
E01004513,1.074
E01004600,1.286
E01004601,0.955
E01004493,0.791
E01004512,0.653
E01004620,0.723
E01004621,0.654
E01004623,0.612
E01004627,0.582
E01004499,0.768
E01004502,0.643
E01004504,0.818
E01004594,0.651
E01004596,0.621
E01004629,0.843
E01004472,0.685
E01004474,0.877
E01004476,0.848
E01004542,0.59
E01004544,0.729
E01004628,0.989
E01004630,1.234
E01004631,1.009
E01004633,1.272
E01004569,1.028
E01004570,1.205
E01004571,1.083
E01004573,0.997
E01004495,1.255
E01004496,0.684
E01004497,0.745
E01004622,1.007
E01004624,0.658
E01004593,0.811
E01004595,0.695
E01004597,0.771
E01004598,0.625
E01004599,0.498
E01004473,0.759
E01004475,0.896
E01004480,0.812
E01004483,1.025
E01004484,0.87
E01004486,0.744
E01004543,0.558
E01004545,0.641
E01004546,0.715
E01004549,0.933
E01004625,0.326
E01004626,0.745
E01004632,0.774
E01004634,0.913
E01004635,0.929
E01004636,0.962
E01004637,0.956
E01004481,0.987
E01004488,0.861
E01004547,1.004
E01004548,0.877
E01004482,1.045
E01004485,0.889
E01004487,0.843
E01004489,0.841
E01004490,0.609
E01004491,1.223
E01004492,0.979
E01004498,0.591
E01004532,1.028
E01004611,1.175
E01004612,1.252
E01004618,1.064
E01004531,1.261
E01004533,1.201
E01004610,1.24
E01004613,1.298
E01004614,1.264
E01004615,1.262
E01004616,1.276
E01004617,1.276
E01004525,1.224
E01004526,1.198
E01004527,1.219
E01004528,1.324
E01004529,1.114
E01004530,1.123
E01004516,1.028
E01004518,1.072
E01004519,1.217
E01004520,1.215
E01004523,1.011
E01004517,1.194
E01004521,1.254
E01004522,1.216
E01004524,1.241
E01004647,1.046
E01004649,1.166
E01004724,1.067
E01004730,1.089
E01004646,1.016
E01004648,1.014
E01004650,0.947
E01004710,1.368
E01004711,1.25
E01004651,1.113
E01004725,1.376
E01004726,1.168
E01004728,1.184
E01004729,1.261
E01004718,1.343
E01004719,1.208
E01004720,1.274
E01004721,1.383
E01004722,1.54
E01004674,1.448
E01004675,1.373
E01004677,1.199
E01004678,1.33
E01004679,1.394
E01004723,1.351
E01004676,1.274
E01004706,0.892
E01004707,0.924
E01004708,1.134
E01004756,1.2
E01004701,1.015
E01004703,1.021
E01004705,0.851
E01004709,1.207
E01033600,0.855
E01033608,0.88
E01004659,1.094
E01004660,1.178
E01004712,0.966
E01004727,1.199
E01004670,1.52
E01004702,1.433
E01033598,1.483
E01033601,1.379
E01033602,1.447
