GSSCode,GSSCode,diversity2011,diversity2021,,GSSCode,diversity2011
E01003651,E01004211,1.295,1.098,,E01003651,1.295
E01003639,E01004270,1.414,1.162,,E01003639,1.414
E01003640,E01004271,1.425,1.206,,E01003640,1.425
E01003641,E01004272,1.366,1.174,,E01003641,1.366
E01003642,E01035674,1.402,1.233,,E01003642,1.402
E01003774,E01035675,1.156,1.313,,E01003774,1.156
E01003775,E01035676,1.342,1.048,,E01003775,1.342
E01003776,E01035677,1.267,1.198,,E01003776,1.267
E01003777,E01004306,1.14,1.053,,E01003777,1.14
E01003778,E01004307,1.204,1.123,,E01003778,1.204
E01003779,E01004308,1.101,1.036,,E01003779,1.101
E01003780,E01004309,1.272,1.101,,E01003780,1.272
E01003647,E01004310,1.246,1.062,,E01003647,1.246
E01003650,E01004283,1.366,1.065,,E01003650,1.366
E01003652,E01004287,1.349,1.05,,E01003652,1.349
E01003653,E01004289,1.333,1.18,,E01003653,1.333
E01003638,E01004290,1.357,1.199,,E01003638,1.357
E01003643,E01004322,1.337,1.187,,E01003643,1.337
E01003644,E01004323,1.29,1.09,,E01003644,1.29
E01003645,E01004324,1.37,0.972,,E01003645,1.37
E01003789,E01004326,1.199,1.203,,E01003789,1.199
E01003794,E01004245,1.255,1.25,,E01003794,1.255
E01003795,E01004248,1.238,1.216,,E01003795,1.238
E01003796,E01004249,1.29,1.219,,E01003796,1.29
E01003661,E01035678,1.417,1.274,,E01003661,1.417
E01003662,E01035679,1.47,1.246,,E01003662,1.47
E01003663,E01004286,1.411,1.085,,E01003663,1.411
E01003664,E01004288,1.46,1.142,,E01003664,1.46
E01003665,E01035680,1.465,1.236,,E01003665,1.465
E01003666,E01035681,1.488,0.929,,E01003666,1.488
E01033590,E01035682,1.486,1.131,,E01033590,1.486
E01033592,E01035683,1.452,0.818,,E01033592,1.452
E01003751,E01004243,1.315,1.027,,E01003751,1.315
E01003753,E01004244,1.261,1.207,,E01003753,1.261
E01003754,E01004247,1.283,1.134,,E01003754,1.283
E01003757,E01035684,1.364,1.275,,E01003757,1.364
E01003769,E01035685,1.314,1.093,,E01003769,1.314
E01003770,E01004319,1.438,0.945,,E01003770,1.438
E01003771,E01004321,1.315,1.032,,E01003771,1.315
E01003773,E01032767,1.351,1.099,,E01003773,1.351
E01003752,E01035686,1.286,1.154,,E01003752,1.286
E01003755,E01035687,1.236,1.185,,E01003755,1.236
E01003756,E01035688,1.288,1.129,,E01003756,1.288
E01003758,E01035689,1.368,1.197,,E01003758,1.368
E01003766,E01004298,1.255,1.089,,E01003766,1.255
E01003767,E01004300,1.275,1.109,,E01003767,1.275
E01003768,E01004304,1.335,0.98,,E01003768,1.335
E01003772,E01004305,1.313,1.117,,E01003772,1.313
E01003781,E01004251,1.324,1.132,,E01003781,1.324
E01003782,E01004255,1.162,1.127,,E01003782,1.162
E01003786,E01004258,1.343,1.087,,E01003786,1.343
E01003787,E01035690,1.273,1.215,,E01003787,1.273
E01003790,E01035691,1.307,1.106,,E01003790,1.307
E01003791,E01004256,1.209,1.104,,E01003791,1.209
E01003792,E01004257,1.169,1.108,,E01003792,1.169
E01003793,E01035692,1.381,1.206,,E01003793,1.381
E01003783,E01035693,1.323,1.196,,E01003783,1.323
E01003784,E01035694,1.252,1.145,,E01003784,1.252
E01003785,E01035695,1.336,1.168,,E01003785,1.336
E01003788,E01004301,1.243,1.082,,E01003788,1.243
E01003683,E01004302,1.247,1.084,,E01003683,1.247
E01003684,E01004303,1.278,1.188,,E01003684,1.278
E01003685,E01032768,1.192,1.02,,E01003685,1.192
E01003686,E01032769,1.236,1.109,,E01003686,1.236
E01003688,E01004292,1.182,0.956,,E01003688,1.182
E01003689,E01004295,1.257,1.03,,E01003689,1.257
E01033589,E01004296,1.231,1.141,,E01033589,1.231
E01033591,E01035696,1.376,1.144,,E01033591,1.376
E01003737,E01035697,1.293,1.166,,E01003737,1.293
E01003738,E01004291,1.309,0.927,,E01003738,1.309
E01003739,E01004293,1.336,0.879,,E01003739,1.336
E01003740,E01004297,1.312,0.983,,E01003740,1.312
E01003741,E01004214,1.345,1.23,,E01003741,1.345
E01003742,E01004216,1.314,1.157,,E01003742,1.314
E01003743,E01004217,1.243,1.14,,E01003743,1.243
E01003728,E01004218,1.271,1.121,,E01003728,1.271
E01003729,E01004274,1.183,1.173,,E01003729,1.183
E01003730,E01004275,1.177,1.21,,E01003730,1.177
E01003732,E01004276,1.458,1.008,,E01003732,1.458
E01003733,E01004281,1.272,1.156,,E01003733,1.272
E01003731,E01032775,1.328,1.1,,E01003731,1.328
E01003734,E01032783,1.299,1.204,,E01003734,1.299
E01003735,E01004280,1.418,1.207,,E01003735,1.418
E01003736,E01032770,1.279,1.194,,E01003736,1.279
E01003713,E01032772,1.304,1.205,,E01003713,1.304
E01003714,E01032774,1.3,1.194,,E01003714,1.3
E01003715,E01035698,1.295,1.157,,E01003715,1.295
E01003716,E01035699,1.345,1.192,,E01003716,1.345
E01003718,E01004277,1.339,1.047,,E01003718,1.339
E01003719,E01032771,1.31,1.165,,E01003719,1.31
E01032581,E01032781,1.474,1.144,,E01032581,1.474
E01003690,E01032782,1.315,1.302,,E01003690,1.315
E01003691,E01035700,1.294,1.055,,E01003691,1.294
E01003692,E01035701,1.295,1.179,,E01003692,1.295
E01003693,E01035702,1.287,1.193,,E01003693,1.287
E01003694,E01032776,1.173,1.235,,E01003694,1.173
E01003695,E01032777,1.317,1.233,,E01003695,1.317
E01003696,E01004219,1.304,1.181,,E01003696,1.304
E01003697,E01032779,1.242,1.28,,E01003697,1.242
E01003675,E01032780,1.205,1.215,,E01003675,1.205
E01003676,E01004221,1.192,1.263,,E01003676,1.192
E01003677,E01035703,1.271,1.194,,E01003677,1.271
E01003678,E01035704,1.3,1.312,,E01003678,1.3
E01003679,E01035705,1.229,1.136,,E01003679,1.229
E01003680,E01035706,1.272,1.22,,E01003680,1.272
E01003681,E01004349,1.325,1.166,,E01003681,1.325
E01003682,E01004350,1.229,1.055,,E01003682,1.229
E01003797,E01004351,0.631,0.894,,E01003797,0.631
E01003798,E01004356,0.734,1.21,,E01003798,0.734
E01003799,E01004357,0.645,1.124,,E01003799,0.645
E01003800,E01004352,0.947,0.644,,E01003800,0.947
E01003801,E01004353,0.958,0.771,,E01003801,0.958
E01003802,E01004354,1.056,0.875,,E01003802,1.056
E01003803,E01004358,1.123,1.044,,E01003803,1.123
E01003846,E01004359,0.763,0.94,,E01003846,0.763
E01003847,E01004384,0.854,1.151,,E01003847,0.854
E01003849,E01004385,0.731,1.123,,E01003849,0.731
E01003851,E01004386,0.625,0.955,,E01003851,0.625
E01003860,E01004389,0.806,1.04,,E01003860,0.806
E01003864,E01004390,0.935,1.081,,E01003864,0.935
E01003852,E01004355,0.821,1.141,,E01003852,0.821
E01003853,E01004360,0.81,0.983,,E01003853,0.81
E01003854,E01004413,0.769,1.051,,E01003854,0.769
E01003855,E01004415,0.98,1.2,,E01003855,0.98
E01003856,E01004416,0.803,1.075,,E01003856,0.803
E01003857,E01004361,0.785,1.087,,E01003857,0.785
E01003858,E01004414,0.472,1.183,,E01003858,0.472
E01003848,E01004417,0.879,1.235,,E01003848,0.879
E01003861,E01004451,0.929,1.228,,E01003861,0.929
E01003862,E01004452,1.098,1.209,,E01003862,1.098
E01003863,E01004450,0.937,1.209,,E01003863,0.937
E01003865,E01004453,1.002,1.378,,E01003865,1.002
E01033570,E01004454,1.331,1.362,,E01033570,1.331
E01033571,E01004455,0.947,1.359,,E01033571,0.947
E01003804,E01004456,0.846,1.37,,E01003804,0.846
E01003807,E01004379,0.696,1.045,,E01003807,0.696
E01003808,E01004380,0.662,1.133,,E01003808,0.662
E01003809,E01004381,0.586,1.054,,E01003809,0.586
E01003859,E01004383,0.816,1.089,,E01003859,0.816
E01003873,E01004387,0.828,0.744,,E01003873,0.828
E01003874,E01004388,0.765,0.963,,E01003874,0.765
E01003875,E01004343,0.987,1.212,,E01003875,0.987
E01003878,E01004344,0.922,1.392,,E01003878,0.922
E01003866,E01004382,0.599,1.372,,E01003866,0.599
E01003868,E01004418,0.623,1.274,,E01003868,0.623
E01003871,E01004419,0.853,1.37,,E01003871,0.853
E01003872,E01004398,0.726,1.366,,E01003872,0.726
E01003821,E01004399,0.903,1.435,,E01003821,0.903
E01003876,E01004400,0.77,1.261,,E01003876,0.77
E01003877,E01004402,0.66,1.356,,E01003877,0.66
E01003879,E01004403,0.899,1.34,,E01003879,0.899
E01003892,E01004345,0.804,1.356,,E01003892,0.804
E01003893,E01004348,0.616,1.321,,E01003893,0.616
E01003894,E01004377,0.692,1.186,,E01003894,0.692
E01003895,E01004378,0.645,1.227,,E01003895,0.645
E01003905,E01004342,1.034,1.352,,E01003905,1.034
E01003906,E01004346,0.976,1.185,,E01003906,0.976
E01003907,E01004347,1.248,1.146,,E01003907,1.248
E01003908,E01004460,1.163,1.27,,E01003908,1.163
E01003909,E01004462,1.056,1.192,,E01003909,1.056
E01003867,E01004396,1.082,1.262,,E01003867,1.082
E01003869,E01004457,0.832,1.223,,E01003869,0.832
E01003870,E01004458,0.771,1.302,,E01003870,0.771
E01003910,E01004459,0.895,1.486,,E01003910,0.895
E01003805,E01004463,0.639,1.096,,E01003805,0.639
E01003806,E01004407,0.571,1.45,,E01003806,0.571
E01003816,E01004410,0.795,1.277,,E01003816,0.795
E01003817,E01004464,0.985,1.401,,E01003817,0.985
E01003840,E01004469,1.361,1.426,,E01003840,1.361
E01003841,E01004470,1.365,1.227,,E01003841,1.365
E01003842,E01004471,0.948,1.32,,E01003842,0.948
E01003843,E01004391,1.268,1.202,,E01003843,1.268
E01003844,E01004393,0.982,1.261,,E01003844,0.982
E01003845,E01004401,1.075,1.269,,E01003845,1.075
E01003882,E01004404,0.724,1.376,,E01003882,0.724
E01003883,E01034485,0.603,1.213,,E01003883,0.603
E01003896,E01034486,0.698,1.097,,E01003896,0.698
E01003897,E01004412,0.805,1.014,,E01003897,0.805
E01003898,E01004465,0.617,1.14,,E01003898,0.617
E01003899,E01004466,0.856,1.031,,E01003899,0.856
E01003900,E01004467,1.039,1.359,,E01003900,1.039
E01003901,E01004468,0.824,1.157,,E01003901,0.824
E01003902,E01004406,1.075,1.19,,E01003902,1.075
E01003903,E01004408,1.105,1.157,,E01003903,1.105
E01003904,E01004409,0.919,1.141,,E01003904,0.919
E01003880,E01004411,0.702,1.197,,E01003880,0.702
E01003881,E01004443,0.727,1.235,,E01003881,0.727
E01003884,E01004447,0.692,1.245,,E01003884,0.692
E01003885,E01004392,0.702,1.233,,E01003885,0.702
E01003818,E01004394,1.09,1.329,,E01003818,1.09
E01003819,E01004397,0.967,1.286,,E01003819,0.967
E01003820,E01004444,0.91,1.291,,E01003820,0.91
E01003811,E01004446,0.492,1.242,,E01003811,0.492
E01003812,E01004395,0.777,1.15,,E01003812,0.777
E01003890,E01004421,0.651,1.252,,E01003890,0.651
E01003891,E01004445,0.562,1.292,,E01003891,0.562
E01003810,E01004448,0.621,1.27,,E01003810,0.621
E01003813,E01004449,0.576,1.452,,E01003813,0.576
E01003814,E01004363,0.696,1.322,,E01003814,0.696
E01003815,E01004364,0.921,1.361,,E01003815,0.921
E01003828,E01004366,0.678,1.288,,E01003828,0.678
E01003829,E01004367,1.045,1.317,,E01003829,1.045
E01003830,E01004368,0.949,1.244,,E01003830,0.949
E01003831,E01004365,1.011,1.278,,E01003831,1.011
E01003832,E01004405,1.011,1.289,,E01003832,1.011
E01003833,E01004420,0.912,1.341,,E01003833,0.912
E01003886,E01004423,0.708,1.372,,E01003886,0.708
E01003887,E01034487,0.517,1.457,,E01003887,0.517
E01003888,E01034488,0.882,1.468,,E01003888,0.882
E01003889,E01004362,0.514,1.124,,E01003889,0.514
E01003834,E01004436,0.84,1.263,,E01003834,0.84
E01003835,E01004437,0.559,1.233,,E01003835,0.559
E01003836,E01004439,0.777,1.238,,E01003836,0.777
E01003837,E01004442,0.741,1.16,,E01003837,0.741
E01003838,E01004422,0.786,1.387,,E01003838,0.786
E01003839,E01004424,0.884,1.341,,E01003839,0.884
E01003822,E01004425,0.764,1.305,,E01003822,0.764
E01003823,E01004426,0.822,1.344,,E01003823,0.822
E01003824,E01004427,0.696,1.238,,E01003824,0.696
E01003825,E01004369,0.713,1.162,,E01003825,0.713
E01003826,E01004370,0.826,1.237,,E01003826,0.826
E01003827,E01004372,0.699,1.027,,E01003827,0.699
E01004125,E01004432,1.096,1.379,,E01004125,1.096
E01004183,E01004435,1.173,1.338,,E01004183,1.173
E01004184,E01004333,1.17,1.347,,E01004184,1.17
E01004185,E01004334,1.294,1.394,,E01004185,1.294
E01004189,E01004438,1.2,1.164,,E01004189,1.2
E01004123,E01004440,1.331,1.219,,E01004123,1.331
E01004124,E01004441,1.145,1.134,,E01004124,1.145
E01004126,E01004371,1.097,1.246,,E01004126,1.097
E01004128,E01004373,1.214,1.353,,E01004128,1.214
E01004129,E01004374,1.231,1.219,,E01004129,1.231
E01004130,E01004375,1.097,1.228,,E01004130,1.097
E01004131,E01004376,1.032,1.217,,E01004131,1.032
E01004134,E01004336,1.159,1.342,,E01004134,1.159
E01004135,E01004428,1.03,1.443,,E01004135,1.03
E01004136,E01004429,1.142,1.398,,E01004136,1.142
E01004164,E01004430,0.751,1.285,,E01004164,0.751
E01004166,E01004434,0.944,1.432,,E01004166,0.944
E01004169,E01004335,1.135,1.474,,E01004169,1.135
E01004186,E01004337,1.213,1.394,,E01004186,1.213
E01004188,E01004338,1.194,1.174,,E01004188,1.194
E01004127,E01004339,1.096,1.286,,E01004127,1.096
E01004163,E01004340,0.92,1.394,,E01004163,0.92
E01004165,E01004341,1.004,1.344,,E01004165,1.004
E01004167,E01004327,1.197,1.197,,E01004167,1.197
E01004187,E01004328,0.981,1.285,,E01004187,0.981
E01004117,E01004329,0.728,1.296,,E01004117,0.728
E01004121,E01004330,1.052,1.199,,E01004121,1.052
E01004192,E01004331,1.05,1.318,,E01004192,1.05
E01004193,E01004332,1.083,1.324,,E01004193,1.083
E01004195,E01004560,1.174,0.942,,E01004195,1.174
E01004144,E01004566,1.149,0.729,,E01004144,1.149
E01004145,E01004582,1.117,1.038,,E01004145,1.117
E01004146,E01004583,1.1,1,,E01004146,1.1
E01004147,E01004539,0.978,1.358,,E01004147,0.978
E01004116,E01004540,0.828,1.048,,E01004116,0.828
E01004122,E01004577,0.921,0.906,,E01004122,0.921
E01004190,E01004584,0.924,1.35,,E01004190,0.924
E01004191,E01004579,0.994,0.957,,E01004191,0.994
E01004194,E01004580,0.883,1.022,,E01004194,0.883
E01004196,E01004581,1.068,0.917,,E01004196,1.068
E01004115,E01033099,1.03,1.152,,E01004115,1.03
E01004118,E01033133,1.059,1.141,,E01004118,1.059
E01004119,E01035488,0.785,0.983,,E01004119,0.785
E01004132,E01035489,0.898,1.202,,E01004132,0.898
E01004133,E01004565,0.954,0.957,,E01004133,0.954
E01004171,E01004590,1.153,1.076,,E01004171,1.153
E01004172,E01004591,1.185,1.026,,E01004172,1.185
E01004173,E01004592,0.981,0.974,,E01004173,0.981
E01004175,E01004604,0.911,0.536,,E01004175,0.911
E01004176,E01004605,0.946,0.783,,E01004176,0.946
E01004076,E01004606,1.25,0.477,,E01004076,1.25
E01004077,E01004607,1.143,0.589,,E01004077,1.143
E01004078,E01004608,0.999,0.788,,E01004078,0.999
E01004079,E01004535,1,1.429,,E01004079,1
E01004080,E01004537,1.196,1.344,,E01004080,1.196
E01004081,E01004538,1.116,1.267,,E01004081,1.116
E01004082,E01004541,1.208,1.378,,E01004082,1.208
E01004137,E01004534,1.11,0.71,,E01004137,1.11
E01004140,E01004536,1.35,1.341,,E01004140,1.35
E01004141,E01004552,1.172,0.628,,E01004141,1.172
E01004142,E01004585,1.213,0.796,,E01004142,1.213
E01004149,E01004588,1.023,0.574,,E01004149,1.023
E01004101,E01004554,0.811,0.626,,E01004101,0.811
E01004103,E01004556,1.039,0.61,,E01004103,1.039
E01004138,E01004586,1.061,0.755,,E01004138,1.061
E01004139,E01004587,1.077,0.698,,E01004139,1.077
E01004168,E01004589,0.832,0.713,,E01004168,0.832
E01004143,E01004511,1.034,0.634,,E01004143,1.034
E01004148,E01004602,1.2,0.653,,E01004148,1.2
E01004159,E01004609,1.019,0.712,,E01004159,1.019
E01004160,E01033135,1.109,0.655,,E01004160,1.109
E01004161,E01035490,0.988,0.942,,E01004161,0.988
E01004097,E01035491,0.889,0.821,,E01004097,0.889
E01004098,E01035492,0.834,0.994,,E01004098,0.834
E01004099,E01035493,0.818,1.048,,E01004099,0.818
E01004100,E01004506,0.844,0.834,,E01004100,0.844
E01004102,E01004638,0.716,0.648,,E01004102,0.716
E01004110,E01004639,1.065,0.88,,E01004110,1.065
E01004111,E01004640,0.988,0.686,,E01004111,0.988
E01004112,E01004641,0.844,1.028,,E01004112,0.844
E01004120,E01004508,0.763,0.72,,E01004120,0.763
E01004157,E01004510,0.969,0.791,,E01004157,0.969
E01004087,E01004514,1.169,0.732,,E01004087,1.169
E01004170,E01004515,1.057,1.096,,E01004170,1.057
E01004174,E01004551,1.045,1.012,,E01004174,1.045
E01004178,E01004568,1.191,1.332,,E01004178,1.191
E01004179,E01004574,1.054,1.424,,E01004179,1.054
E01004152,E01004575,1.198,1.253,,E01004152,1.198
E01004155,E01004576,1.128,1.27,,E01004155,1.128
E01004156,E01004500,1.227,0.943,,E01004156,1.227
E01004158,E01004501,1.126,1.02,,E01004158,1.126
E01004162,E01004503,1.231,0.881,,E01004162,1.231
E01004083,E01004505,1.245,1.015,,E01004083,1.245
E01004086,E01004507,1.309,0.968,,E01004086,1.309
E01004088,E01004553,1.145,0.796,,E01004088,1.145
E01004089,E01004557,1.269,0.708,,E01004089,1.269
E01004182,E01004558,1.093,0.777,,E01004182,1.093
E01004104,E01004559,0.807,0.699,,E01004104,0.807
E01004107,E01004619,1.028,0.574,,E01004107,1.028
E01004177,E01004572,1.097,1.179,,E01004177,1.097
E01004180,E01004642,0.962,1.095,,E01004180,0.962
E01004181,E01004643,1.122,1.22,,E01004181,1.122
E01004090,E01004644,1.277,1.04,,E01004090,1.277
E01004096,E01004645,1.186,1.305,,E01004096,1.186
E01004150,E01004477,1.201,0.64,,E01004150,1.201
E01004151,E01004478,1.12,0.663,,E01004151,1.12
E01004153,E01004479,1.314,0.667,,E01004153,1.314
E01004091,E01004550,0.824,0.853,,E01004091,0.824
E01004092,E01004555,1.132,0.607,,E01004092,1.132
E01004105,E01004494,0.945,0.982,,E01004105,0.945
E01004106,E01004513,0.862,1.122,,E01004106,0.862
E01004154,E01004601,0.965,1.006,,E01004154,0.965
E01004084,E01035494,1.175,0.961,,E01004084,1.175
E01004085,E01035495,1.219,1.443,,E01004085,1.219
E01004108,E01004493,1.045,0.9,,E01004108,1.045
E01004109,E01004512,0.982,0.672,,E01004109,0.982
E01004093,E01004620,1.139,0.762,,E01004093,1.139
E01004094,E01004621,0.964,0.768,,E01004094,0.964
E01004095,E01004623,1.044,0.722,,E01004095,1.044
E01004114,E01004627,1.086,0.703,,E01004114,1.086
E01032623,E01004499,1.183,0.946,,E01032623,1.183
E01004349,E01004502,1.17,0.777,,E01004349,1.17
E01004350,E01004504,1.012,0.88,,E01004350,1.012
E01004351,E01004594,0.902,0.719,,E01004351,0.902
E01004356,E01004596,1.221,0.77,,E01004356,1.221
E01004357,E01004629,1.258,0.872,,E01004357,1.258
E01004352,E01004472,0.718,0.731,,E01004352,0.718
E01004353,E01004474,0.731,0.98,,E01004353,0.731
E01004354,E01004476,0.894,0.938,,E01004354,0.894
E01004358,E01004542,1.011,0.683,,E01004358,1.011
E01004359,E01004544,1.023,0.88,,E01004359,1.023
E01004384,E01004628,1.341,1.166,,E01004384,1.341
E01004385,E01004630,1.274,1.319,,E01004385,1.274
E01004386,E01004631,0.951,1.271,,E01004386,0.951
E01004389,E01004633,1.096,1.398,,E01004389,1.096
E01004390,E01004569,1.132,1.285,,E01004390,1.132
E01004355,E01004570,1.221,1.399,,E01004355,1.221
E01004360,E01004571,1.096,1.33,,E01004360,1.096
E01004413,E01004573,1.251,1.192,,E01004413,1.251
E01004415,E01004495,1.29,1.346,,E01004415,1.29
E01004416,E01004496,1.222,0.74,,E01004416,1.222
E01004361,E01004497,1.109,0.8,,E01004361,1.109
E01004414,E01004622,1.193,1.098,,E01004414,1.193
E01004417,E01004624,1.348,0.776,,E01004417,1.348
E01004451,E01004593,1.293,0.88,,E01004451,1.293
E01004452,E01004595,1.299,0.772,,E01004452,1.299
E01004450,E01004597,1.257,0.922,,E01004450,1.257
E01004453,E01004598,1.447,0.697,,E01004453,1.447
E01004454,E01004599,1.404,0.655,,E01004454,1.404
E01004455,E01004473,1.487,0.851,,E01004455,1.487
E01004456,E01004475,1.439,1.03,,E01004456,1.439
E01004379,E01004480,1.192,0.813,,E01004379,1.192
E01004380,E01004483,1.163,1.08,,E01004380,1.163
E01004381,E01004484,1.252,0.927,,E01004381,1.252
E01004383,E01004486,1.22,0.792,,E01004383,1.22
E01004387,E01004543,0.932,0.59,,E01004387,0.932
E01004388,E01004545,1.093,0.785,,E01004388,1.093
E01004343,E01004546,1.389,0.739,,E01004343,1.389
E01004344,E01004549,1.524,0.875,,E01004344,1.524
E01004382,E01004625,1.474,0.362,,E01004382,1.474
E01004418,E01004626,1.394,0.684,,E01004418,1.394
E01004419,E01004632,1.449,0.961,,E01004419,1.449
E01004398,E01004634,1.499,1.13,,E01004398,1.499
E01004399,E01004635,1.489,1.121,,E01004399,1.489
E01004400,E01004636,1.491,1.188,,E01004400,1.491
E01004402,E01004637,1.508,1.108,,E01004402,1.508
E01004403,E01004481,1.473,0.93,,E01004403,1.473
E01004345,E01004488,1.525,0.819,,E01004345,1.525
E01004348,E01004547,1.495,1.013,,E01004348,1.495
E01004377,E01004548,1.422,1.007,,E01004377,1.422
E01004378,E01004482,1.449,1.044,,E01004378,1.449
E01004342,E01004485,1.527,0.932,,E01004342,1.527
E01004346,E01004487,1.433,0.889,,E01004346,1.433
E01004347,E01004489,1.432,0.895,,E01004347,1.432
E01004460,E01004490,1.499,0.567,,E01004460,1.499
E01004462,E01004491,1.471,1.265,,E01004462,1.471
E01004396,E01004492,1.437,0.99,,E01004396,1.437
E01004457,E01004498,1.495,0.558,,E01004457,1.495
E01004458,E01004532,1.474,0.983,,E01004458,1.474
E01004459,E01004611,1.519,1.156,,E01004459,1.519
E01004463,E01004612,1.35,1.244,,E01004463,1.35
E01004407,E01004618,1.546,0.967,,E01004407,1.546
E01004410,E01004531,1.469,1.272,,E01004410,1.469
E01004464,E01004533,1.518,1.224,,E01004464,1.518
E01004469,E01004610,1.527,1.17,,E01004469,1.527
E01004470,E01004613,1.5,1.309,,E01004470,1.5
E01004471,E01004614,1.502,1.206,,E01004471,1.502
E01004391,E01004615,1.437,1.353,,E01004391,1.437
E01004393,E01004616,1.519,1.191,,E01004393,1.519
E01004401,E01004617,1.476,1.211,,E01004401,1.476
E01004404,E01004525,1.519,1.248,,E01004404,1.519
E01004461,E01004526,1.499,1.238,,E01004461,1.499
E01004412,E01004527,1.387,1.234,,E01004412,1.387
E01004465,E01004528,1.467,1.339,,E01004465,1.467
E01004466,E01004529,1.366,1.107,,E01004466,1.366
E01004467,E01004530,1.517,1.093,,E01004467,1.517
E01004468,E01004516,1.414,1.037,,E01004468,1.414
E01004406,E01004518,1.496,1.045,,E01004406,1.496
E01004408,E01004519,1.434,1.299,,E01004408,1.434
E01004409,E01004520,1.435,1.251,,E01004409,1.435
E01004411,E01004523,1.478,1.127,,E01004411,1.478
E01004443,E01004517,1.383,1.167,,E01004443,1.383
E01004447,E01004521,1.443,1.26,,E01004447,1.443
E01004392,E01004522,1.478,1.185,,E01004392,1.478
E01004394,E01004524,1.494,1.398,,E01004394,1.494
