GSSCode,diversity2011
E01001252,1.386
E01001253,1.267
E01001254,1.124
E01001229,1.388
E01001230,1.222
E01001232,1.374
E01001233,1.308
E01001237,1.076
E01001386,0.993
E01001303,1.067
E01001382,1.133
E01001384,1.251
E01001385,1.118
E01001387,1.177
E01001353,1.414
E01001355,1.364
E01001356,1.534
E01001357,1.514
E01001358,1.534
E01001375,0.803
E01001377,0.950
E01001379,0.822
E01001381,1.298
E01001248,1.385
E01001299,1.181
E01001305,1.144
E01001306,1.046
E01001366,1.163
E01001367,1.185
E01001368,1.160
E01001370,1.152
E01001371,1.234
E01001372,1.197
E01001373,1.170
E01001333,1.227
E01001335,1.260
E01001336,1.339
E01001369,1.200
E01001300,1.118
E01001301,1.231
E01001302,1.182
E01001304,1.153
E01001374,1.182
E01001376,1.359
E01001380,1.049
E01032572,1.119
E01001444,1.373
E01001446,1.361
E01001546,1.350
E01001552,1.310
E01001442,1.409
E01001545,1.410
E01001547,1.416
E01001548,1.409
E01001551,1.338
E01001445,1.473
E01001447,1.400
E01001448,1.464
E01001449,1.410
E01033148,1.468
E01033150,1.519
E01001408,0.932
E01001411,1.006
E01001412,1.041
E01001413,0.643
E01001414,1.315
E01001407,1.117
E01001409,1.423
E01001410,1.387
E01001516,1.447
E01001537,1.101
E01001439,1.468
E01001441,1.407
E01001517,1.468
E01001549,1.482
E01001550,1.362
E01001433,1.364
E01001434,1.413
E01001435,1.448
E01001436,1.429
E01001438,1.440
E01001469,1.168
E01001536,0.862
E01001540,1.027
E01001541,0.948
E01001542,1.181
E01001538,0.946
E01001539,1.003
E01001543,1.101
E01001544,0.998
E01001457,0.999
E01001468,1.269
E01001471,1.074
E01001472,0.948
E01001474,0.981
E01001415,1.130
E01001417,1.136
E01001418,1.226
E01001422,1.172
E01001440,1.496
E01001504,1.495
E01001505,1.515
E01001507,1.488
E01001508,1.520
E01001513,1.357
E01001416,1.215
E01001470,0.928
E01001473,1.206
E01001475,1.155
E01001437,1.490
E01001506,1.512
E01001509,1.535
E01001510,1.534
E01001405,1.073
E01001406,1.314
E01001450,1.203
E01001512,1.220
E01001515,1.492
E01001401,1.269
E01001478,1.440
E01001484,1.432
E01001511,1.348
E01001514,1.328
E01001518,1.303
E01001451,0.939
E01001452,1.127
E01001453,1.078
E01001454,1.065
E01001476,1.489
E01001477,1.499
E01001481,1.471
E01001502,1.514
E01001503,1.489
E01001520,1.340
E01001522,1.366
E01001523,1.187
E01001524,1.439
E01001526,1.167
E01001419,1.240
E01001420,1.270
E01001421,1.333
E01001519,1.402
E01001525,1.271
E01001398,1.109
E01001399,1.231
E01001400,1.162
E01001402,1.204
E01001403,1.323
E01001455,1.133
E01001456,0.944
E01001564,1.038
E01001567,0.975
E01001568,1.146
E01001569,1.170
E01001479,1.514
E01001482,1.513
E01001487,1.499
E01001489,1.498
E01001491,1.500
E01001459,1.524
E01001460,1.509
E01001462,1.536
E01001480,1.520
E01001488,1.484
E01001483,1.531
E01001485,1.517
E01001486,1.500
E01001492,1.520
E01033146,1.514
E01033151,1.491
E01001404,1.401
E01001493,1.349
E01001494,1.477
E01001496,1.417
E01001570,1.324
E01001423,1.534
E01001425,1.498
E01001428,1.542
E01001461,1.506
E01001464,1.465
E01001521,1.277
E01001531,1.116
E01001532,1.177
E01001533,1.164
E01001535,1.310
E01001495,1.159
E01001498,1.389
E01001563,1.272
E01001565,1.344
E01001566,1.109
E01001424,1.477
E01001426,1.499
E01001427,1.478
E01001429,1.479
E01001430,1.478
E01001463,1.505
E01001465,1.507
E01001466,1.522
E01001467,1.526
E01001497,1.401
E01001499,1.469
E01001392,1.354
E01001528,1.505
E01001529,1.443
E01001530,1.423
E01001534,1.378
E01001431,1.523
E01001432,1.492
E01001555,1.523
E01001557,1.491
E01001558,1.552
E01001559,1.476
E01001394,1.481
E01001395,1.516
E01001397,1.483
E01001500,1.397
E01001556,1.465
E01001560,1.536
E01001390,1.337
E01001391,1.389
E01001393,1.397
E01001396,1.363
E01001501,1.408
E01001527,1.309
E01001458,1.503
E01001553,1.530
E01001554,1.515
E01001562,1.520
E01032574,1.520
E01001690,1.310
E01001692,1.330
E01001693,1.345
E01001694,1.321
E01001687,1.445
E01001688,1.378
E01033739,1.392
E01033740,1.450
E01033741,1.445
E01033743,1.317
E01033745,1.363
E01001575,1.362
E01001576,1.334
E01001577,1.379
E01001578,1.397
E01001579,1.353
E01001709,1.438
E01001711,1.465
E01001712,1.445
E01033731,1.415
E01033734,1.380
E01033735,1.504
E01033736,1.297
E01033737,1.492
E01001705,1.436
E01001706,1.463
E01001708,1.227
E01001710,1.449
E01001713,1.429
E01001672,1.431
E01001673,1.445
E01001674,1.474
E01001675,1.406
E01001677,1.487
E01001631,1.467
E01001632,1.424
E01001635,1.467
E01001636,1.493
E01033742,1.475
E01033744,1.427
E01001571,1.454
E01001572,1.376
E01001573,1.451
E01001574,1.397
E01001629,1.442
E01001633,1.458
E01001634,1.414
E01001637,1.462
E01001695,1.470
E01001696,1.453
E01001697,1.478
E01001700,1.490
E01001703,1.369
E01001704,1.455
E01001588,1.328
E01001589,1.318
E01001591,1.422
E01001595,1.454
E01001590,1.375
E01001592,1.212
E01001593,0.923
E01001594,1.450
E01001698,1.427
E01001699,1.416
E01001701,1.342
E01001702,1.451
E01001581,1.070
E01001585,0.958
E01001586,1.089
E01001587,1.006
E01001678,1.320
E01001683,1.433
E01001684,1.351
E01001685,1.338
E01001646,1.392
E01001650,1.324
E01001651,1.390
E01001652,1.207
E01001679,1.285
E01001680,1.183
E01001681,1.303
E01001682,1.265
E01001686,1.375
E01001580,0.898
E01001582,1.139
E01001583,0.869
E01001584,0.770
E01001645,1.333
E01001647,1.366
E01001648,1.334
E01001649,1.151
E01001605,0.737
E01001606,0.722
E01001610,0.856
E01001611,0.799
E01001620,1.205
E01001621,0.977
E01001623,1.192
E01001624,0.808
E01001625,1.046
E01001604,0.838
E01001607,0.724
E01001608,0.506
E01001609,0.873
E01001613,0.952
E01001614,0.661
E01001615,1.114
E01001617,0.825
E01001653,1.016
E01001654,1.201
E01001655,1.024
E01001660,1.318
E01001661,1.143
E01001618,0.849
E01001619,0.953
E01033729,1.150
E01001597,1.207
E01001598,1.100
E01001602,0.992
E01001603,0.975
E01001596,0.966
E01001599,1.052
E01001600,0.998
E01001601,0.863
E01001669,1.395
E01001671,1.290
E01001676,1.453
E01032567,1.364
E01001656,0.962
E01001657,1.075
E01001658,1.202
E01001659,1.387
E01033726,1.400
E01001640,1.461
E01033727,1.482
E01033728,1.223
E01033730,1.309
E01001666,1.442
E01001667,1.408
E01001668,1.184
E01033732,1.456
E01033733,1.303
E01001662,0.979
E01001664,1.075
E01001665,1.185
E01033738,1.241
E01001638,1.445
E01001641,1.227
E01001642,0.821
E01001644,1.238
E01033746,0.981
E01002112,1.294
E01002114,1.372
E01002225,1.112
E01002226,1.368
E01002113,1.367
E01002115,1.368
E01002116,1.320
E01002117,1.412
E01002118,1.436
E01002227,1.483
E01002228,1.425
E01002229,1.384
E01002230,1.328
E01002144,1.377
E01002146,1.267
E01002147,1.228
E01002149,1.233
E01002140,1.421
E01002141,1.381
E01002142,1.415
E01002143,1.444
E01002145,1.398
E01002139,1.488
E01002148,1.370
E01002150,1.333
E01002151,1.488
E01002152,1.246
E01002119,1.438
E01002120,1.499
E01002121,1.377
E01002122,1.380
E01002123,1.375
E01002106,1.401
E01002108,1.292
E01002109,1.320
E01002110,1.271
E01002111,1.376
E01002185,1.451
E01002186,1.353
E01002187,1.321
E01002190,1.256
E01002124,1.274
E01002125,1.338
E01002198,1.223
E01002200,1.267
E01002203,1.295
E01002232,1.440
E01002233,1.483
E01002234,1.473
E01002235,1.465
E01002236,1.450
E01002107,1.344
E01002197,1.241
E01002199,1.241
E01002201,1.195
E01002202,1.367
E01002179,1.465
E01002180,1.476
E01002183,1.407
E01002184,1.441
E01002231,1.448
E01002154,1.402
E01002156,1.325
E01002162,1.464
E01002163,1.389
E01002188,1.009
E01002189,1.222
E01002192,1.224
E01002193,1.312
E01002165,1.240
E01002166,1.193
E01002167,1.291
E01002168,1.393
E01002169,1.270
E01002153,1.322
E01002155,1.273
E01002157,1.379
E01002158,1.323
E01002128,1.420
E01002130,1.424
E01002181,1.390
E01002182,1.407
E01002159,1.380
E01002160,1.453
E01002161,1.388
E01002164,1.429
E01002191,1.306
E01002194,1.203
E01002195,1.279
E01002196,1.227
E01002126,1.384
E01002127,1.352
E01002129,1.445
E01002131,1.437
E01002237,1.451
E01002238,1.392
E01002240,1.404
E01002242,1.334
E01002208,1.293
E01002209,1.316
E01002239,1.369
E01002241,1.418
E01002133,1.494
E01002136,1.446
E01002138,1.409
E01002213,1.405
E01002211,1.456
E01002212,1.385
E01002216,1.268
E01002217,1.467
E01002132,1.392
E01002134,1.381
E01002135,1.424
E01002137,1.085
E01002218,1.408
E01002219,1.296
E01002221,1.417
E01002222,1.412
E01002214,1.389
E01002215,1.445
E01002220,1.436
E01002223,1.376
E01002224,1.474
E01002204,1.285
E01002206,1.296
E01002207,1.306
E01002210,1.279
E01032576,1.318
E01002170,1.344
E01002171,1.254
E01002172,1.387
E01002173,1.272
E01002174,1.202
E01002175,1.195
E01002176,1.287
E01002177,1.292
E01002178,1.271
E01002276,0.761
E01002278,0.681
E01002312,0.650
E01002313,0.865
E01002277,0.553
E01002279,0.742
E01002281,0.740
E01002283,0.890
E01002299,0.796
E01002301,0.713
E01002303,0.913
E01002304,0.595
E01002306,0.980
E01002307,0.698
E01002280,0.988
E01002282,0.883
E01002284,0.951
E01002297,0.876
E01002314,0.931
E01002316,1.068
E01002302,0.645
E01002305,0.800
E01002308,0.809
E01002326,0.717
E01002331,0.791
E01002309,0.993
E01002310,0.859
E01002311,0.937
E01002315,1.035
E01002293,0.741
E01002294,0.571
E01002296,0.614
E01002298,0.667
E01002300,0.710
E01002333,0.520
E01002334,0.617
E01002336,0.546
E01002339,0.661
E01002341,0.573
E01002327,0.761
E01002328,0.869
E01002332,0.624
E01002335,0.494
E01002338,0.836
E01002340,0.784
E01002268,0.873
E01002269,0.728
E01002295,0.628
E01002377,0.880
E01002378,0.588
E01002383,0.787
E01002244,0.994
E01002245,0.822
E01002325,0.550
E01002329,0.849
E01002330,0.935
E01002337,0.682
E01002354,0.680
E01002376,0.651
E01002379,0.957
E01002380,0.757
E01002381,0.726
E01002243,1.139
E01002353,1.001
E01002356,1.185
E01032741,1.120
E01032742,0.800
E01002272,0.622
E01002274,0.654
E01002317,0.653
E01002318,0.560
E01002355,0.652
E01002382,0.724
E01002270,1.194
E01002271,1.178
E01002273,0.937
E01002275,1.018
E01002319,0.809
E01002350,1.047
E01002351,0.791
E01002352,0.914
E01002358,0.983
E01002246,1.103
E01002247,1.181
E01002248,1.079
E01002249,1.294
E01002250,1.154
E01002251,1.104
E01002252,0.370
E01002256,0.458
E01002258,0.427
E01002259,0.465
E01002391,0.362
E01002253,0.424
E01002254,0.535
E01002257,0.485
E01002384,0.504
E01002359,0.503
E01002360,0.400
E01002361,0.667
E01002363,0.545
E01002367,0.486
E01002320,0.601
E01002321,0.757
E01002322,0.729
E01002323,0.737
E01002324,0.612
E01002255,0.613
E01002289,0.551
E01002292,0.588
E01002362,0.565
E01002386,0.645
E01002287,0.670
E01002291,0.650
E01002364,0.371
E01002365,0.741
E01002366,0.765
E01002385,0.296
E01002387,0.392
E01002388,0.421
E01002389,0.209
E01002390,0.444
E01002265,0.668
E01002285,0.447
E01002286,0.453
E01002288,0.550
E01002290,0.563
E01002260,1.071
E01002261,1.009
E01002262,0.857
E01002263,0.765
E01002264,0.696
E01002266,0.715
E01002267,0.816
E01002372,0.737
E01002373,0.807
E01002374,0.923
E01002368,1.138
E01002369,1.038
E01002370,0.955
E01002371,0.850
E01002375,0.924
E01002343,0.694
E01002344,0.875
E01002348,0.590
E01002349,0.411
E01002342,1.146
E01002345,1.128
E01002346,1.017
E01002347,1.123
E01002473,1.242
E01002475,1.234
E01002476,1.285
E01002477,1.288
E01002482,1.272
E01002472,1.163
E01002474,1.160
E01002478,1.189
E01002483,1.307
E01002484,1.158
E01002485,1.274
E01002438,0.776
E01002439,0.886
E01002440,0.696
E01002441,0.923
E01002442,0.722
E01002433,1.125
E01002436,1.024
E01002479,1.223
E01002480,1.169
E01002481,1.252
E01002533,0.891
E01002534,0.900
E01002538,0.886
E01002539,0.795
E01002418,1.126
E01002419,1.061
E01002431,1.169
E01002432,1.075
E01002437,0.989
E01002430,0.810
E01002434,0.801
E01002435,1.019
E01002470,1.041
E01002535,1.109
E01002416,0.931
E01002417,1.035
E01002420,1.032
E01002421,1.065
E01002471,0.956
E01002465,1.019
E01002467,0.897
E01002494,1.210
E01002536,1.112
E01002537,1.115
E01002415,0.948
E01002466,0.774
E01002468,0.895
E01002469,0.880
E01002495,1.141
E01002458,0.978
E01002459,0.806
E01002460,0.967
E01002462,1.045
E01002464,0.971
E01002461,1.288
E01002463,1.155
E01002512,1.179
E01002513,1.178
E01002516,1.361
E01002450,1.239
E01002451,1.258
E01002452,1.287
E01002453,1.273
E01002454,1.277
E01002414,1.444
E01002514,1.264
E01002515,1.226
E01033725,1.270
E01002520,1.310
E01002521,1.336
E01002523,1.377
E01033724,1.443
E01002410,1.318
E01002412,1.434
E01002456,1.276
E01002509,1.199
E01002511,1.262
E01002422,1.402
E01002423,1.335
E01002424,1.433
E01002425,1.448
E01002427,1.365
E01002428,1.358
E01002408,1.362
E01002409,1.386
E01002429,1.381
E01002455,1.402
E01002457,1.416
E01002392,1.468
E01002393,1.484
E01002540,1.482
E01002542,1.488
E01002543,1.479
E01002394,1.397
E01002395,1.404
E01002397,1.335
E01002398,1.299
E01002399,1.322
E01002426,1.423
E01002411,1.182
E01002413,1.201
E01002518,1.236
E01002519,1.150
E01002550,1.307
E01002554,1.431
E01002541,1.447
E01002544,1.430
E01002545,1.519
E01002546,1.301
E01002547,1.348
E01002400,1.436
E01002401,1.472
E01002402,1.453
E01002403,1.453
E01002404,1.474
E01002548,1.206
E01002549,1.317
E01002551,1.332
E01002552,1.275
E01002553,1.282
E01002396,1.365
E01002501,1.422
E01002502,1.451
E01002505,1.479
E01002508,1.463
E01002405,1.434
E01002406,1.444
E01002503,1.403
E01002504,1.432
E01002506,1.389
E01002507,1.349
E01002486,1.465
E01002487,1.425
E01002526,1.370
E01002528,1.313
E01002532,1.389
E01002445,1.440
E01002525,1.125
E01002529,1.460
E01002530,1.281
E01002531,1.150
E01002407,1.396
E01002488,1.373
E01002489,1.293
E01002490,1.391
E01002492,1.334
E01002444,1.444
E01002446,1.312
E01002447,1.443
E01002527,1.211
E01002443,1.350
E01002448,1.416
E01002449,1.424
E01002491,1.431
E01002493,1.485
E01002496,1.225
E01002497,1.297
E01002498,1.149
E01002499,1.251
E01032577,1.160
E01002569,0.924
E01002570,1.026
E01002573,0.893
E01002574,1.020
E01002575,1.021
E01002562,1.343
E01002564,1.387
E01002566,1.509
E01002568,1.448
E01033081,1.335
E01033082,1.223
E01002620,1.396
E01002625,1.194
E01002626,1.304
E01002627,1.446
E01002631,1.278
E01002633,1.433
E01002634,1.428
E01002637,1.301
E01002638,1.337
E01002563,1.308
E01002565,1.226
E01002567,1.076
E01002684,1.331
E01002686,1.325
E01002571,0.952
E01002572,1.345
E01002577,1.106
E01002578,1.043
E01002689,1.195
E01002690,0.952
E01002576,1.226
E01002579,0.949
E01002580,1.134
E01002581,1.037
E01002582,0.823
E01002675,1.414
E01002678,1.354
E01002679,1.373
E01002680,1.400
E01002619,1.216
E01002622,1.212
E01002632,1.254
E01002635,1.177
E01002636,1.213
E01002618,1.172
E01002621,1.287
E01002623,1.280
E01002628,1.274
E01002629,1.349
E01002630,1.308
E01002639,1.205
E01002640,1.159
E01002674,1.340
E01002676,1.250
E01002583,1.253
E01002584,1.187
E01002585,1.328
E01002586,1.177
E01002589,1.383
E01002668,1.290
E01002669,1.323
E01002681,1.460
E01002682,1.370
E01002683,1.324
E01002642,1.262
E01002643,1.398
E01002645,1.391
E01002658,1.178
E01002677,1.363
E01002587,1.255
E01002588,1.493
E01002660,1.229
E01002661,1.115
E01002665,1.277
E01002624,1.261
E01002646,1.341
E01002662,1.183
E01002663,1.322
E01002664,1.328
E01002641,1.286
E01002648,1.307
E01002649,1.373
E01002657,1.339
E01033083,1.083
E01033084,1.369
E01002653,1.325
E01002654,1.373
E01002655,1.344
E01002656,1.242
E01002659,1.340
E01002667,1.261
E01002670,1.232
E01002671,1.003
E01002672,1.478
E01002673,1.527
E01002647,1.357
E01002650,1.324
E01002651,1.266
E01002652,1.238
E01002666,1.222
E01002555,1.340
E01002556,1.332
E01002590,1.298
E01002592,1.377
E01002595,1.341
E01002557,1.262
E01002558,1.320
E01002559,1.320
E01002560,1.217
E01002561,1.338
E01002591,1.220
E01002593,1.310
E01002594,1.383
E01002611,1.268
E01002612,1.334
E01002613,1.299
E01002598,1.312
E01002599,1.273
E01002600,1.185
E01002603,1.361
E01033000,1.443
E01033030,1.344
E01002604,1.394
E01002605,1.292
E01002606,1.328
E01002607,1.375
E01002615,1.391
E01002596,1.412
E01002601,1.257
E01002602,0.889
E01002614,1.251
E01002616,1.119
E01002608,1.320
E01002609,1.122
E01002610,1.308
E01002617,1.049
E01002687,1.016
E01002691,1.360
E01002692,1.292
E01002693,1.081
E01032573,1.086
E01003006,1.057
E01003007,1.005
E01003008,1.021
E01003009,1.024
E01003010,0.783
E01002952,1.273
E01002953,1.353
E01002955,1.395
E01002956,1.342
E01002959,1.309
E01002935,1.133
E01002938,0.937
E01002951,1.124
E01002954,1.366
E01002957,1.463
E01002933,1.023
E01002934,0.949
E01002937,0.931
E01003011,0.972
E01033568,1.408
E01033569,1.170
E01002964,1.172
E01002969,1.462
E01002971,1.056
E01002972,1.233
E01002974,1.259
E01002932,1.370
E01002960,1.322
E01002962,1.299
E01002970,1.239
E01002973,1.355
E01002929,1.102
E01002930,1.271
E01002931,1.256
E01002963,1.231
E01002985,1.292
E01002927,1.231
E01002928,1.223
E01002958,1.029
E01002961,1.246
E01002986,1.256
E01002965,1.200
E01002967,0.988
E01002968,1.285
E01002990,1.046
E01002991,0.996
E01002922,0.847
E01002926,0.947
E01002966,0.859
E01002992,1.171
E01002921,1.114
E01002987,1.153
E01002988,1.203
E01002989,0.916
E01002975,1.329
E01002977,1.259
E01002980,1.260
E01002981,1.300
E01002984,1.315
E01002923,1.181
E01002925,0.944
E01002993,0.993
E01002995,1.036
E01002999,1.135
E01002915,1.221
E01002916,1.182
E01002917,1.030
E01002920,1.002
E01002924,0.858
E01002976,1.011
E01002978,1.183
E01002979,1.064
E01002982,1.290
E01002983,1.219
E01002994,1.033
E01002996,0.889
E01002997,0.935
E01002998,1.109
E01003002,1.130
E01002918,1.241
E01002919,1.358
E01003000,1.213
E01003001,1.257
E01003003,1.206
E01002939,1.056
E01002941,0.779
E01002942,0.713
E01003004,1.163
E01003005,0.891
E01002944,1.018
E01002945,0.663
E01002946,0.700
E01002947,0.690
E01002940,0.936
E01002943,0.834
E01002948,1.022
E01002949,0.958
E01002950,0.783
E01003472,0.874
E01003473,1.058
E01003474,0.793
E01003475,1.256
E01003478,0.933
E01003460,0.755
E01003462,0.915
E01003464,1.136
E01003465,0.923
E01003400,1.073
E01003454,1.066
E01003456,1.097
E01003476,1.207
E01003477,0.980
E01003401,1.123
E01003402,1.189
E01003403,0.899
E01003404,1.053
E01003461,0.790
E01003367,1.336
E01003369,1.343
E01003370,1.359
E01003371,1.314
E01003455,1.179
E01003359,1.270
E01003360,1.064
E01003457,0.895
E01003458,1.042
E01003459,1.279
E01003394,1.433
E01003395,1.454
E01003396,1.457
E01003397,1.464
E01003398,1.485
E01003368,1.456
E01003372,1.436
E01003393,1.419
E01003406,1.482
E01003407,1.402
E01003355,1.091
E01003356,1.141
E01003358,1.165
E01003383,1.088
E01003384,1.011
E01003442,1.048
E01003443,0.689
E01003444,0.837
E01003445,1.087
E01003463,1.090
E01003380,0.972
E01003382,0.953
E01003385,0.998
E01003399,1.074
E01003423,0.934
E01003357,1.421
E01003376,1.434
E01003377,1.461
E01003408,1.276
E01003410,1.479
E01003386,1.484
E01003388,1.490
E01003389,1.488
E01003392,1.464
E01003409,1.452
E01003387,1.469
E01003391,1.449
E01003411,1.483
E01003412,1.492
E01003435,1.414
E01003361,1.256
E01003424,0.957
E01003425,1.167
E01003426,1.336
E01003428,1.050
E01003366,1.188
E01003381,0.904
E01003446,1.121
E01003447,1.274
E01003471,1.189
E01003413,1.494
E01003414,1.471
E01003415,1.489
E01003416,1.451
E01003434,1.489
E01003373,1.482
E01003378,1.454
E01003379,1.466
E01003390,1.502
E01003405,1.481
E01003429,1.438
E01003430,1.384
E01003431,1.445
E01003432,1.459
E01003433,1.448
E01003466,1.133
E01003467,1.075
E01003468,1.034
E01003469,1.350
E01003470,1.276
E01003362,0.995
E01003363,1.153
E01003364,1.107
E01003365,1.154
E01003421,1.137
E01003374,1.435
E01003375,1.374
E01003437,1.345
E01003440,1.374
E01003441,1.451
E01003427,1.352
E01003436,1.322
E01003439,1.382
E01003448,1.349
E01003453,1.315
E01003438,1.281
E01003449,1.374
E01003450,1.301
E01003451,1.147
E01003452,1.285
E01003417,0.944
E01003418,1.042
E01003419,1.132
E01003420,1.127
E01003422,1.136
E01003744,1.004
E01003745,1.023
E01003746,0.921
E01003747,1.064
E01003748,1.052
E01003749,1.230
E01003750,1.064
E01003720,1.201
E01003722,1.254
E01003723,1.251
E01003726,1.356
E01003721,1.405
E01003724,1.301
E01003725,1.241
E01003727,1.105
E01003654,1.347
E01003655,1.103
E01003658,1.426
E01003660,0.988
E01003656,1.190
E01003657,1.146
E01003659,1.339
E01003698,1.194
E01003699,1.201
E01003700,1.350
E01003701,1.370
E01003702,1.226
E01003703,1.297
E01003704,1.335
E01003668,1.153
E01003669,1.062
E01003670,1.184
E01003671,1.119
E01003672,1.342
E01003673,1.185
E01003674,1.267
E01003707,1.412
E01003708,1.474
E01003709,1.392
E01003710,1.354
E01003759,1.220
E01003760,1.435
E01003761,1.515
E01003762,1.186
E01003763,1.444
E01003764,1.240
E01003765,1.211
E01003705,1.361
E01003706,1.386
E01003711,1.403
E01003712,1.448
E01003646,1.335
E01003648,1.291
E01003649,1.350
E01003651,1.295
E01003639,1.414
E01003640,1.425
E01003641,1.366
E01003642,1.402
E01003774,1.156
E01003775,1.342
E01003776,1.267
E01003777,1.140
E01003778,1.204
E01003779,1.101
E01003780,1.272
E01003647,1.246
E01003650,1.366
E01003652,1.349
E01003653,1.333
E01003638,1.357
E01003643,1.337
E01003644,1.290
E01003645,1.370
E01003789,1.199
E01003794,1.255
E01003795,1.238
E01003796,1.290
E01003661,1.417
E01003662,1.470
E01003663,1.411
E01003664,1.460
E01003665,1.465
E01003666,1.488
E01033590,1.486
E01033592,1.452
E01003751,1.315
E01003753,1.261
E01003754,1.283
E01003757,1.364
E01003769,1.314
E01003770,1.438
E01003771,1.315
E01003773,1.351
E01003752,1.286
E01003755,1.236
E01003756,1.288
E01003758,1.368
E01003766,1.255
E01003767,1.275
E01003768,1.335
E01003772,1.313
E01003781,1.324
E01003782,1.162
E01003786,1.343
E01003787,1.273
E01003790,1.307
E01003791,1.209
E01003792,1.169
E01003793,1.381
E01003783,1.323
E01003784,1.252
E01003785,1.336
E01003788,1.243
E01003683,1.247
E01003684,1.278
E01003685,1.192
E01003686,1.236
E01003688,1.182
E01003689,1.257
E01033589,1.231
E01033591,1.376
E01003737,1.293
E01003738,1.309
E01003739,1.336
E01003740,1.312
E01003741,1.345
E01003742,1.314
E01003743,1.243
E01003728,1.271
E01003729,1.183
E01003730,1.177
E01003732,1.458
E01003733,1.272
E01003731,1.328
E01003734,1.299
E01003735,1.418
E01003736,1.279
E01003713,1.304
E01003714,1.300
E01003715,1.295
E01003716,1.345
E01003718,1.339
E01003719,1.310
E01032581,1.474
E01003690,1.315
E01003691,1.294
E01003692,1.295
E01003693,1.287
E01003694,1.173
E01003695,1.317
E01003696,1.304
E01003697,1.242
E01003675,1.205
E01003676,1.192
E01003677,1.271
E01003678,1.300
E01003679,1.229
E01003680,1.272
E01003681,1.325
E01003682,1.229
E01003797,0.631
E01003798,0.734
E01003799,0.645
E01003800,0.947
E01003801,0.958
E01003802,1.056
E01003803,1.123
E01003846,0.763
E01003847,0.854
E01003849,0.731
E01003851,0.625
E01003860,0.806
E01003864,0.935
E01003852,0.821
E01003853,0.810
E01003854,0.769
E01003855,0.980
E01003856,0.803
E01003857,0.785
E01003858,0.472
E01003848,0.879
E01003861,0.929
E01003862,1.098
E01003863,0.937
E01003865,1.002
E01033570,1.331
E01033571,0.947
E01003804,0.846
E01003807,0.696
E01003808,0.662
E01003809,0.586
E01003859,0.816
E01003873,0.828
E01003874,0.765
E01003875,0.987
E01003878,0.922
E01003866,0.599
E01003868,0.623
E01003871,0.853
E01003872,0.726
E01003821,0.903
E01003876,0.770
E01003877,0.660
E01003879,0.899
E01003892,0.804
E01003893,0.616
E01003894,0.692
E01003895,0.645
E01003905,1.034
E01003906,0.976
E01003907,1.248
E01003908,1.163
E01003909,1.056
E01003867,1.082
E01003869,0.832
E01003870,0.771
E01003910,0.895
E01003805,0.639
E01003806,0.571
E01003816,0.795
E01003817,0.985
E01003840,1.361
E01003841,1.365
E01003842,0.948
E01003843,1.268
E01003844,0.982
E01003845,1.075
E01003882,0.724
E01003883,0.603
E01003896,0.698
E01003897,0.805
E01003898,0.617
E01003899,0.856
E01003900,1.039
E01003901,0.824
E01003902,1.075
E01003903,1.105
E01003904,0.919
E01003880,0.702
E01003881,0.727
E01003884,0.692
E01003885,0.702
E01003818,1.090
E01003819,0.967
E01003820,0.910
E01003811,0.492
E01003812,0.777
E01003890,0.651
E01003891,0.562
E01003810,0.621
E01003813,0.576
E01003814,0.696
E01003815,0.921
E01003828,0.678
E01003829,1.045
E01003830,0.949
E01003831,1.011
E01003832,1.011
E01003833,0.912
E01003886,0.708
E01003887,0.517
E01003888,0.882
E01003889,0.514
E01003834,0.840
E01003835,0.559
E01003836,0.777
E01003837,0.741
E01003838,0.786
E01003839,0.884
E01003822,0.764
E01003823,0.822
E01003824,0.696
E01003825,0.713
E01003826,0.826
E01003827,0.699
E01004125,1.096
E01004183,1.173
E01004184,1.170
E01004185,1.294
E01004189,1.200
E01004123,1.331
E01004124,1.145
E01004126,1.097
E01004128,1.214
E01004129,1.231
E01004130,1.097
E01004131,1.032
E01004134,1.159
E01004135,1.030
E01004136,1.142
E01004164,0.751
E01004166,0.944
E01004169,1.135
E01004186,1.213
E01004188,1.194
E01004127,1.096
E01004163,0.920
E01004165,1.004
E01004167,1.197
E01004187,0.981
E01004117,0.728
E01004121,1.052
E01004192,1.050
E01004193,1.083
E01004195,1.174
E01004144,1.149
E01004145,1.117
E01004146,1.100
E01004147,0.978
E01004116,0.828
E01004122,0.921
E01004190,0.924
E01004191,0.994
E01004194,0.883
E01004196,1.068
E01004115,1.030
E01004118,1.059
E01004119,0.785
E01004132,0.898
E01004133,0.954
E01004171,1.153
E01004172,1.185
E01004173,0.981
E01004175,0.911
E01004176,0.946
E01004076,1.250
E01004077,1.143
E01004078,0.999
E01004079,1.000
E01004080,1.196
E01004081,1.116
E01004082,1.208
E01004137,1.110
E01004140,1.350
E01004141,1.172
E01004142,1.213
E01004149,1.023
E01004101,0.811
E01004103,1.039
E01004138,1.061
E01004139,1.077
E01004168,0.832
E01004143,1.034
E01004148,1.200
E01004159,1.019
E01004160,1.109
E01004161,0.988
E01004097,0.889
E01004098,0.834
E01004099,0.818
E01004100,0.844
E01004102,0.716
E01004110,1.065
E01004111,0.988
E01004112,0.844
E01004120,0.763
E01004157,0.969
E01004087,1.169
E01004170,1.057
E01004174,1.045
E01004178,1.191
